accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
MN308015.1,84.962906,4,7519,7512,GII.P31,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2012,5084.0,6706.0,True,17.0
MN308017.1,84.72518,4,7519,7512,GII.P31,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2012,5084.0,6706.0,True,17.0
MN308018.1,84.765045,4,7519,7512,GII.P31,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2012,5084.0,6706.0,True,17.0
MN308019.1,83.46577,4,7513,7512,GII.P31,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2012,5084.0,6706.0,True,17.0
MN308020.1,84.95488,4,7519,7512,GII.P31,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2012,5084.0,6706.0,True,17.0
MN199033.1,90.053764,3,7568,7565,GII.P12,None,3569.0,5098.0,annotated_rdrp,GII.3,None,5082.0,6728.0,True,17.0
MK614124.1,76.53311,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614125.1,76.56582,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614126.1,76.38594,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614127.1,76.28782,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614128.1,76.511055,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614129.1,76.467705,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614130.1,76.57658,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614131.1,76.60934,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614132.1,76.42916,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614133.1,76.527435,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614134.1,76.62572,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614135.1,76.60934,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614136.1,76.60934,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK614137.1,76.41865,4,7540,7536,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK775029.1,78.17109,1,7504,7503,GII.P2,None,3571.0,5100.0,annotated_rdrp,GII.2,None,5084.0,6712.0,True,17.0
MK775032.1,76.293686,1,7560,7559,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK773585.1,75.78254,3,7561,7552,GII.P16,None,3569.0,5098.0,annotated_rdrp,GII.4,Sydney_2016,5082.0,6704.0,True,17.0
MK773587.1,76.548454,0,7527,7527,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
MK762558.1,85.26662,4,7519,7509,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2012,5081.0,6703.0,True,17.0
MK762560.1,76.2912,4,7457,7450,GII.P16,None,3565.0,5094.0,annotated_rdrp,GII.13,None,5078.0,6706.0,True,17.0
MK762564.1,75.82798,4,7539,7529,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
MK762566.1,75.77854,4,7561,7551,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
MK762568.1,75.87741,4,7552,7542,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
MK762626.1,76.69013,0,7499,7499,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
MK762627.1,81.23585,1,7505,7504,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.12,None,5084.0,6691.0,True,17.0
MK762629.1,76.24328,1,7536,7535,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK762632.1,76.117645,0,7550,7547,GII.P16,None,3569.0,5098.0,annotated_rdrp,GII.4,Sydney_2016,5082.0,6704.0,True,17.0
MK762633.1,76.51006,0,7519,7519,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
MK762636.1,75.942696,0,7538,7532,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK762637.1,75.9183,2,7565,7557,GII.P16,None,3570.0,5099.0,annotated_rdrp,GII.4,Sydney_2016,5083.0,6705.0,True,17.0
MK762745.1,76.855896,1,7457,7453,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.13,None,5081.0,6709.0,True,17.0
MK762746.1,75.9058,1,7569,7562,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK764013.1,75.938736,1,7563,7556,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK764014.1,76.31535,2,7451,7446,GII.P16,None,3567.0,5096.0,annotated_rdrp,GII.13,None,5080.0,6708.0,True,17.0
MK764015.1,75.856384,1,7530,7523,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK764021.1,76.10736,0,7542,7536,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK764022.1,76.580414,3,7536,7533,GII.P16,None,3569.0,5098.0,annotated_rdrp,GII.2,None,5082.0,6710.0,True,17.0
MK764039.1,78.059555,1,7513,7512,GII.P2,None,3571.0,5100.0,annotated_rdrp,GII.2,None,5084.0,6712.0,True,17.0
MK764041.1,81.09805,0,7480,7480,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.12,None,5085.0,6692.0,True,17.0
MH041321.1,76.56404,4,7536,7532,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MH041322.1,76.527435,4,7536,7532,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
MK752934.1,76.058655,4,7521,7511,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
MK752937.1,75.9058,1,7532,7525,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK752939.1,76.80092,1,7499,7498,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.2,None,5084.0,6712.0,True,17.0
MK752941.1,76.600624,3,7512,7509,GII.P16,None,3569.0,5098.0,annotated_rdrp,GII.2,None,5082.0,6710.0,True,17.0
MK752942.1,75.83992,1,7540,7533,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK752946.1,76.956665,1,7461,7457,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.13,None,5081.0,6709.0,True,17.0
MK752947.1,76.319244,1,7452,7448,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.13,None,5081.0,6709.0,True,17.0
MK753007.1,77.90507,3,7536,7533,GII.P2,None,3569.0,5098.0,annotated_rdrp,GII.2,None,5082.0,6710.0,True,17.0
MK753008.1,76.31535,2,7461,7456,GII.P16,None,3567.0,5096.0,annotated_rdrp,GII.13,None,5080.0,6708.0,True,17.0
MK753009.1,76.28647,1,7466,7462,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.13,None,5081.0,6709.0,True,17.0
MK753010.1,76.3684,1,7461,7457,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.13,None,5081.0,6709.0,True,17.0
MK753012.1,78.108635,1,7506,7505,GII.P2,None,3571.0,5100.0,annotated_rdrp,GII.2,None,5084.0,6712.0,True,17.0
MK753016.1,76.4629,1,7522,7521,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.2,None,5084.0,6712.0,True,17.0
MK753033.1,77.81634,4,7496,7486,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.1,None,5081.0,6688.0,True,17.0
MK753034.1,77.65475,0,7500,7494,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.1,None,5085.0,6692.0,True,17.0
MK753035.1,76.36096,2,7532,7530,GII.P16,None,3570.0,5099.0,annotated_rdrp,GII.2,None,5083.0,6711.0,True,17.0
MK753036.1,81.09805,0,7480,7480,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.12,None,5085.0,6692.0,True,17.0
MK754442.1,75.88933,1,7562,7555,GII.P16,None,3571.0,5100.0,annotated_rdrp,GII.4,Sydney_2016,5084.0,6706.0,True,17.0
MK754443.1,76.40118,1,7461,7457,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.13,None,5081.0,6709.0,True,17.0
MK754445.1,81.093666,4,7517,7513,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.12,None,5081.0,6688.0,True,17.0
MK754447.1,81.17255,0,7502,7502,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.12,None,5085.0,6692.0,True,17.0
MK756034.1,75.72864,0,7519,7513,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK756035.1,75.88535,2,7519,7511,GII.P16,None,3570.0,5099.0,annotated_rdrp,GII.4,Sydney_2016,5083.0,6705.0,True,17.0
MK729086.1,78.095856,0,7496,7496,GII.P2,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
MG214988.1,85.623,0,7513,7513,GII.P31,None,3500.0,5104.0,polyprotein_fallback,GII.4,Could not assign,5085.0,6707.0,True,20.0
MG002632.1,84.37295,5,7561,7550,GII.P4,New_Orleans_2009,3500.0,5099.0,polyprotein_fallback,GII.4,Could not assign,5080.0,6702.0,True,20.0
MG002634.1,84.32371,5,7566,7555,GII.P4,New_Orleans_2009,3500.0,5099.0,polyprotein_fallback,GII.4,Could not assign,5080.0,6702.0,True,20.0
PQ196508.1,75.668144,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196512.1,75.37301,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196514.1,75.52058,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196516.1,75.668144,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196517.1,75.71288,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196518.1,75.700935,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196520.1,75.56939,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196523.1,75.53697,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196525.1,75.53662,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196526.1,75.55301,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196528.1,75.63535,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196529.1,75.65175,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196530.1,75.55337,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196532.1,75.50385,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196533.1,75.487465,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196534.1,75.58617,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196536.1,75.38941,0,7519,7513,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196537.1,75.4547,0,7519,7513,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196538.1,75.4386,4,7504,7494,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196539.1,75.454994,4,7519,7509,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196541.1,75.40581,4,7519,7509,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196543.1,75.55301,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196546.1,75.52023,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196547.1,75.50418,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196549.1,75.56939,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196551.1,75.50385,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196556.1,75.58617,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196557.1,75.52058,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196561.1,75.602165,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196562.1,75.58578,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196564.1,75.58578,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PQ196565.1,75.602554,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196566.1,75.602554,4,7534,7524,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
PQ196568.1,75.58578,0,7534,7528,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PV297973.1,85.17972,4,7519,7509,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2012,5081.0,6703.0,True,17.0
PV275041.1,83.8175,4,7570,7563,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6706.0,True,17.0
PV275048.1,83.76826,4,7570,7563,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6706.0,True,17.0
PV275055.1,83.96521,4,7570,7563,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6706.0,True,17.0
PV275057.1,83.96521,4,7570,7563,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6706.0,True,17.0
PV275059.1,83.94879,4,7570,7563,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6706.0,True,17.0
PV275064.1,83.296776,-14,7573,7581,GII.P4,New_Orleans_2009,3586.0,5115.0,annotated_rdrp,GII.4,Could not assign,5099.0,6721.0,True,17.0
PV275065.1,83.364265,-14,7573,7581,GII.P4,New_Orleans_2009,3586.0,5115.0,annotated_rdrp,GII.4,Could not assign,5099.0,6721.0,True,17.0
PV275066.1,82.49918,-14,7570,7581,GII.P4,New_Orleans_2009,3586.0,5115.0,annotated_rdrp,GII.4,Could not assign,5099.0,6721.0,True,17.0
PV275069.1,83.80109,4,7573,7566,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6706.0,True,17.0
PV174239.1,89.02033,10,7533,7523,GII.P7,None,3562.0,5091.0,annotated_rdrp,GII.6,None,5075.0,6727.0,True,17.0
PV174243.1,89.291885,4,7533,7529,GII.P7,None,3568.0,5097.0,annotated_rdrp,GII.6,None,5081.0,6733.0,True,17.0
PV174244.1,89.291885,4,7533,7529,GII.P7,None,3568.0,5097.0,annotated_rdrp,GII.6,None,5081.0,6733.0,True,17.0
PV174245.1,89.11339,10,7533,7523,GII.P7,None,3562.0,5091.0,annotated_rdrp,GII.6,None,5075.0,6727.0,True,17.0
OR713748.1,81.351944,4,7465,7461,GII.P21,None,3568.0,5097.0,annotated_rdrp,GII.13,None,5081.0,6709.0,True,17.0
OR700741.1,83.5549,4,7522,7512,GII.P4,New_Orleans_2009,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6703.0,True,17.0
OR700742.1,75.602554,4,7519,7509,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
OR700746.1,75.52058,4,7519,7509,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.4,Sydney_2016,5081.0,6703.0,True,17.0
OR685283.1,75.478806,4,7486,7494,GII.P17,None,3577.0,5106.0,annotated_rdrp,GII.17,None,5090.0,6715.0,True,17.0
OR069404.1,81.14603,4,7547,7543,GII.P21,None,3568.0,5097.0,annotated_rdrp,GII.3,None,5081.0,6727.0,True,17.0
OR051787.1,84.63811,4,7561,7551,GII.P4,New_Orleans_2009,3568.0,5097.0,annotated_rdrp,GII.4,New_Orleans_2009,5081.0,6700.0,True,17.0
OR051903.1,87.74074,10,7535,7522,GII.P7,None,3562.0,5091.0,annotated_rdrp,GII.6,None,5075.0,6718.0,True,17.0
OR051927.1,83.93297,4,7519,7509,GII.P4,Den_Haag_2006b,3568.0,5097.0,annotated_rdrp,GII.4,Den_Haag_2006b,5081.0,6703.0,True,17.0
OR065073.1,74.08896,-32,7521,7553,Could,None,3604.0,5133.0,annotated_rdrp,GII.2,None,5117.0,6745.0,True,17.0
OR065090.1,85.081245,4,7569,7559,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Could not assign,5081.0,6703.0,True,17.0
OR069405.1,87.192116,10,7559,7546,GII.P7,None,3562.0,5091.0,annotated_rdrp,GII.6,None,5075.0,6718.0,True,17.0
OR069406.1,86.87744,10,7535,7525,GII.P7,None,3562.0,5091.0,annotated_rdrp,GII.14,None,5075.0,6685.0,True,17.0
OR477993.3,,,,,,,3572.0,5101.0,annotated_rdrp,,,5085.0,6707.0,True,17.0
MZ478140.1,75.68409,-4,7523,7521,GII.P16,None,3576.0,5105.0,annotated_rdrp,GII.4,Sydney_2016,5089.0,6711.0,True,17.0
OL826940.1,76.72287,0,7500,7500,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
OL826941.1,76.64102,0,7500,7500,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
OL826942.1,76.57554,0,7500,7500,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
OL826943.1,76.72287,0,7500,7500,GII.P16,None,3572.0,5101.0,annotated_rdrp,GII.2,None,5085.0,6713.0,True,17.0
OL721917.1,85.16565,0,7519,7513,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
LC597111.1,76.1975,7,7508,7498,GII.P16,None,3500.0,5094.0,polyprotein_fallback,GII.13,None,5075.0,6703.0,True,20.0
LC597112.1,75.51854,0,7536,7542,GII.P17,None,3500.0,5113.0,polyprotein_fallback,GII.17,None,5094.0,6716.0,True,20.0
LC597113.1,76.25533,10,7469,7456,GII.P16,None,3500.0,5091.0,polyprotein_fallback,GII.13,None,5072.0,6700.0,True,20.0
LC597120.1,81.45783,6,7600,7588,GII.P33,None,3500.0,5104.0,polyprotein_fallback,GII.1,None,5085.0,6692.0,True,20.0
LC597121.1,87.58483,6,7598,7589,GII.P7,None,3500.0,5098.0,polyprotein_fallback,GII.6,None,5079.0,6722.0,True,20.0
LC597124.1,87.58658,14,7525,7508,GII.P7,None,3500.0,5090.0,polyprotein_fallback,GII.6,None,5071.0,6714.0,True,20.0
LC597126.1,76.2022,10,7523,7510,GII.P16,None,3500.0,5091.0,polyprotein_fallback,GII.13,None,5072.0,6700.0,True,20.0
LC597127.1,85.177864,5,7580,7566,GII.P31,None,3500.0,5096.0,polyprotein_fallback,GII.4,Sydney_2012,5077.0,6699.0,True,20.0
LC597132.1,89.778076,0,7586,7586,GII.P12,None,3500.0,5104.0,polyprotein_fallback,GII.3,None,5085.0,6731.0,True,20.0
MT735394.1,85.15136,4,7556,7552,GII.P31,None,3568.0,5097.0,annotated_rdrp,GII.4,Hong_Kong_2019,5081.0,6703.0,True,17.0
MN588299.1,85.499405,0,7545,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MN588300.1,85.06676,0,7551,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN588301.1,85.03379,0,7551,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN588302.1,84.730194,0,7551,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN588303.1,85.0173,0,7551,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN588304.1,85.03379,0,7551,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN588305.1,85.06676,0,7551,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN588306.1,85.53321,0,7545,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN588307.1,85.000824,0,7551,7545,GII.P31,None,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MW284776.1,87.753716,6,7512,7509,GII.P7,None,3566.0,5095.0,annotated_rdrp,GII.7,None,5079.0,6701.0,True,17.0
MW284778.1,87.753716,6,7494,7491,GII.P7,None,3566.0,5095.0,annotated_rdrp,GII.7,None,5079.0,6701.0,True,17.0
MW284784.1,87.753716,6,7494,7491,GII.P7,None,3566.0,5095.0,annotated_rdrp,GII.7,None,5079.0,6701.0,True,17.0
MW009068.1,68.62063,-35,7503,7553,GII.P40,None,3607.0,5136.0,annotated_rdrp,GII.5,None,5120.0,6742.0,True,17.0
MW009072.1,68.62063,-35,7503,7553,GII.P40,None,3607.0,5136.0,annotated_rdrp,GII.5,None,5120.0,6742.0,True,17.0
KY865306.1,76.73924,0,7499,7499,GII.P16,None,3500.0,5104.0,polyprotein_fallback,GII.2,None,5085.0,6713.0,True,20.0
KY865307.1,76.57349,2,7499,7497,GII.P16,None,3500.0,5102.0,polyprotein_fallback,GII.2,None,5083.0,6711.0,True,20.0
KY947546.1,84.30118,1,7553,7546,GII.P4,New_Orleans_2009,3500.0,5103.0,polyprotein_fallback,GII.4,Could not assign,5084.0,6706.0,True,20.0
KY947547.1,84.56365,1,7561,7554,GII.P4,Could not assign,3500.0,5103.0,polyprotein_fallback,GII.4,Could not assign,5084.0,6706.0,True,20.0
KY947548.1,76.2373,1,7461,7457,GII.P16,None,3500.0,5100.0,polyprotein_fallback,GII.13,None,5081.0,6709.0,True,20.0
KY947549.1,75.88933,1,7537,7530,GII.P16,None,3500.0,5103.0,polyprotein_fallback,GII.4,Sydney_2016,5084.0,6706.0,True,20.0
KY947550.1,75.81517,0,7561,7555,GII.P16,None,3500.0,5104.0,polyprotein_fallback,GII.4,Sydney_2016,5085.0,6707.0,True,20.0
AY502020.1,85.22224,0,7565,7559,GII.P4,Farmington_Hills_2002,3500.0,5104.0,polyprotein_fallback,GII.4,Farmington_Hills_2002,,,False,0.0
AY502023.1,85.32065,0,7565,7559,GII.P4,Farmington_Hills_2002,3500.0,5104.0,polyprotein_fallback,GII.4,Farmington_Hills_2002,,,False,0.0
PX631122.1,85.18942,6,7527,7521,GII.P7,None,3566.0,5095.0,annotated_rdrp,GII.7,None,5079.0,6731.0,True,17.0
OR793082.1,76.70762,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793083.1,75.829384,4,7489,7491,GII.P17,None,3577.0,5106.0,annotated_rdrp,GII.17,None,5090.0,6712.0,True,17.0
OR793084.1,75.97445,4,7489,7491,GII.P17,None,3577.0,5106.0,annotated_rdrp,GII.17,None,5090.0,6712.0,True,17.0
OR793086.1,76.461914,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793087.1,76.6421,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793088.1,76.65848,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793089.1,76.50041,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793090.1,76.57658,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793091.1,76.39639,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793092.1,76.50041,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793093.1,76.511055,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793094.1,76.60934,4,7492,7488,GII.P16,None,3568.0,5097.0,annotated_rdrp,GII.2,None,5081.0,6709.0,True,17.0
OR793097.1,86.89444,10,7486,7479,GII.P7,None,3562.0,5091.0,annotated_rdrp,GII.14,None,5075.0,6685.0,True,17.0
