accession,rdrp_start,rdrp_end,rdrp_source,vp1_start,vp1_end,has_overlap,overlap
AB541341.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541340.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541339.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541338.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541337.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541336.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541335.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541334.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541333.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541332.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541331.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541330.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541329.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541328.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541327.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541326.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541325.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541323.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541322.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541321.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541320.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541319.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541318.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541317.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541316.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541315.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541314.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541313.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541312.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541311.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541310.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541309.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541308.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541307.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541306.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541305.1,3500.0,5103.0,polyprotein_fallback,5084.0,6706.0,True,20
AB541304.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541303.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541302.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541301.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541299.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541298.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541297.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541296.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541295.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541294.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541293.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541292.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541291.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541290.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541289.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541288.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541287.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541286.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541285.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541284.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541283.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541282.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541281.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541280.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541279.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541278.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541276.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541275.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541274.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541273.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541272.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541271.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541269.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541268.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541267.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541266.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541265.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541264.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541263.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541262.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541261.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541260.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541257.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541256.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541255.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541254.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541253.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541252.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541251.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541250.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541249.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541248.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541247.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541246.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541245.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541243.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541242.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541241.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541240.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541239.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541238.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541237.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541236.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541235.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541234.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541233.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541232.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541231.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541230.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541229.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541228.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541227.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541226.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541225.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541224.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541222.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541221.1,,,,4976.0,6598.0,False,0
AB541220.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541219.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541218.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541217.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541216.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541215.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541214.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541213.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541212.1,,,,4976.0,6598.0,False,0
AB541211.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541210.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541209.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541208.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541207.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541206.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541205.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541204.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541203.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541202.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541201.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
AB541195.1,,,,323.0,1945.0,False,0
AB541192.1,,,,323.0,1945.0,False,0
AB541190.1,,,,323.0,1945.0,False,0
U07611.2,3500.0,5104.0,polyprotein_fallback,,,False,0
AY134748.1,3500.0,5104.0,polyprotein_fallback,5085.0,6713.0,True,20
PZ059672.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PZ059671.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PZ059670.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PZ059669.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PZ059668.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PZ059667.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PZ053853.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053852.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053851.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053850.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053849.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053848.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053847.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053845.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PZ053844.1,3546.0,5075.0,annotated_rdrp,5059.0,6675.0,True,17
PX700459.1,3460.0,4989.0,annotated_rdrp,4973.0,6589.0,True,17
PX700456.1,3480.0,5009.0,annotated_rdrp,4993.0,6609.0,True,17
PX700455.1,3462.0,4991.0,annotated_rdrp,4975.0,6591.0,True,17
PX700454.1,3477.0,5006.0,annotated_rdrp,4990.0,6606.0,True,17
PX700453.1,3437.0,4966.0,annotated_rdrp,4950.0,6566.0,True,17
PX700452.1,3458.0,4987.0,annotated_rdrp,4971.0,6587.0,True,17
PX700451.1,3459.0,4988.0,annotated_rdrp,4972.0,6588.0,True,17
PX700450.1,3460.0,4989.0,annotated_rdrp,4973.0,6589.0,True,17
PX700449.1,3461.0,4990.0,annotated_rdrp,4974.0,6590.0,True,17
PX700448.1,3462.0,4991.0,annotated_rdrp,4975.0,6591.0,True,17
PX700447.1,3462.0,4991.0,annotated_rdrp,4975.0,6591.0,True,17
PZ043826.1,3500.0,5042.0,polyprotein_fallback,5026.0,6762.0,True,17
LC919492.1,3500.0,5097.0,polyprotein_fallback,5084.0,6694.0,True,14
LC769709.1,3500.0,5094.0,polyprotein_fallback,5075.0,6721.0,True,20
LC769708.1,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
LC769707.1,3500.0,5092.0,polyprotein_fallback,5073.0,6695.0,True,20
LC769706.1,3500.0,5083.0,polyprotein_fallback,5064.0,6710.0,True,20
LC769705.1,3500.0,5095.0,polyprotein_fallback,5076.0,6698.0,True,20
LC769704.1,3500.0,5103.0,polyprotein_fallback,5084.0,6730.0,True,20
LC769703.1,3500.0,5094.0,polyprotein_fallback,5075.0,6703.0,True,20
LC769702.1,3500.0,5092.0,polyprotein_fallback,5073.0,6695.0,True,20
LC769701.1,3500.0,5087.0,polyprotein_fallback,5068.0,6693.0,True,20
LC769700.1,3500.0,5140.0,polyprotein_fallback,5121.0,6734.0,True,20
LC769699.1,3500.0,5067.0,polyprotein_fallback,5048.0,6670.0,True,20
LC769698.1,3500.0,5096.0,polyprotein_fallback,5077.0,6699.0,True,20
LC769697.1,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
LC769696.1,3500.0,5091.0,polyprotein_fallback,5072.0,6694.0,True,20
LC769695.1,3500.0,5096.0,polyprotein_fallback,5077.0,6699.0,True,20
LC769694.1,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
LC769693.1,3500.0,5094.0,polyprotein_fallback,5075.0,6697.0,True,20
LC769692.1,3500.0,5083.0,polyprotein_fallback,5064.0,6686.0,True,20
LC769691.1,3500.0,5090.0,polyprotein_fallback,5071.0,6693.0,True,20
LC769689.1,3500.0,5094.0,polyprotein_fallback,5075.0,6721.0,True,20
LC769688.1,3500.0,5093.0,polyprotein_fallback,5074.0,6696.0,True,20
LC769685.1,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
LC769684.1,3500.0,5090.0,polyprotein_fallback,5071.0,6693.0,True,20
LC769683.1,3500.0,5093.0,polyprotein_fallback,5074.0,6696.0,True,20
LC769682.1,3500.0,5097.0,polyprotein_fallback,5078.0,6724.0,True,20
LC769681.1,3500.0,5095.0,polyprotein_fallback,5076.0,6701.0,True,20
PV843276.1,3572.0,5101.0,annotated_rdrp,5085.0,6713.0,True,17
PV806174.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PV806173.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PV806172.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PQ593082.1,3591.0,5120.0,annotated_rdrp,5104.0,6750.0,True,17
PQ590551.1,3559.0,5088.0,annotated_rdrp,5072.0,6694.0,True,17
PV765588.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765587.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765586.1,3560.0,5089.0,annotated_rdrp,5073.0,6689.0,True,17
PV765583.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765579.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765575.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765572.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765570.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV765568.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV765567.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV765566.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765565.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PQ557608.1,3552.0,5081.0,annotated_rdrp,5065.0,6687.0,True,17
PQ557607.1,3551.0,5080.0,annotated_rdrp,5064.0,6686.0,True,17
PQ557606.1,3528.0,5057.0,annotated_rdrp,5041.0,6663.0,True,17
PQ557605.1,3552.0,5081.0,annotated_rdrp,5065.0,6687.0,True,17
PQ557604.1,3547.0,5076.0,annotated_rdrp,5060.0,6682.0,True,17
PQ557603.1,3552.0,5081.0,annotated_rdrp,5065.0,6687.0,True,17
PV746280.1,3566.0,5095.0,annotated_rdrp,5079.0,6722.0,True,17
PV746278.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PV746277.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PV746276.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PV746275.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
LC877034.1,3500.0,5077.0,polyprotein_fallback,,,False,0
LC877033.1,3500.0,5098.0,polyprotein_fallback,,,False,0
LC877032.1,3500.0,5080.0,polyprotein_fallback,,,False,0
LC877031.1,3500.0,5080.0,polyprotein_fallback,,,False,0
LC877030.1,3500.0,5052.0,polyprotein_fallback,,,False,0
LC877029.1,3500.0,5077.0,polyprotein_fallback,,,False,0
LC877028.1,3500.0,5086.0,polyprotein_fallback,,,False,0
LC877027.1,3500.0,5077.0,polyprotein_fallback,,,False,0
LC877026.1,3500.0,5077.0,polyprotein_fallback,,,False,0
LC877025.1,3500.0,5080.0,polyprotein_fallback,,,False,0
LC877024.1,3500.0,5086.0,polyprotein_fallback,,,False,0
LC877023.1,3500.0,5077.0,polyprotein_fallback,,,False,0
LC877022.1,3500.0,5084.0,polyprotein_fallback,,,False,0
LC877021.1,3500.0,5077.0,polyprotein_fallback,,,False,0
PV655189.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV636607.1,3571.0,5100.0,annotated_rdrp,5084.0,6730.0,True,17
PV635313.1,3581.0,5110.0,annotated_rdrp,5094.0,6716.0,True,17
PQ461163.1,3561.0,5090.0,annotated_rdrp,5074.0,6720.0,True,17
PQ461161.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
PV588797.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV588796.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV588658.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV588656.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV588657.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV588655.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PP576343.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PV394770.1,3558.0,5087.0,annotated_rdrp,5071.0,6693.0,True,17
PV394769.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV394767.1,3549.0,5078.0,annotated_rdrp,5062.0,6684.0,True,17
PV394766.1,3559.0,5088.0,annotated_rdrp,5072.0,6694.0,True,17
PV394763.1,3553.0,5082.0,annotated_rdrp,5066.0,6688.0,True,17
PV394762.1,3557.0,5086.0,annotated_rdrp,5070.0,6692.0,True,17
PV394760.1,3540.0,5069.0,annotated_rdrp,5053.0,6675.0,True,17
PV394759.1,3553.0,5082.0,annotated_rdrp,5066.0,6688.0,True,17
LC868438.1,3500.0,5092.0,polyprotein_fallback,5073.0,6689.0,True,20
LC868437.1,3500.0,5101.0,polyprotein_fallback,5082.0,6698.0,True,20
LC868436.1,3500.0,5099.0,polyprotein_fallback,5080.0,6696.0,True,20
LC868435.1,3500.0,5087.0,polyprotein_fallback,5068.0,6684.0,True,20
LC868434.1,3500.0,5099.0,polyprotein_fallback,5080.0,6696.0,True,20
LC868433.1,3500.0,5094.0,polyprotein_fallback,5075.0,6691.0,True,20
LC868432.1,3500.0,5092.0,polyprotein_fallback,5073.0,6689.0,True,20
LC868431.1,3500.0,5099.0,polyprotein_fallback,5080.0,6696.0,True,20
LC868430.1,3500.0,5099.0,polyprotein_fallback,5080.0,6696.0,True,20
LC868429.1,3500.0,5099.0,polyprotein_fallback,5080.0,6696.0,True,20
LC868428.1,3500.0,5099.0,polyprotein_fallback,5080.0,6696.0,True,20
LC868427.1,3500.0,5101.0,polyprotein_fallback,5082.0,6698.0,True,20
LC868426.1,3500.0,5098.0,polyprotein_fallback,5079.0,6695.0,True,20
PV553834.1,3573.0,5102.0,annotated_rdrp,5086.0,6729.0,True,17
PV553833.1,654.0,2183.0,annotated_rdrp,2167.0,3777.0,True,17
PV553832.1,1.0,514.0,annotated_rdrp,498.0,2150.0,True,17
PV416744.1,3568.0,5097.0,annotated_rdrp,5081.0,6694.0,True,17
PQ196568.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196567.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196566.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196565.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196564.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196562.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196561.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196559.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196558.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196557.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196556.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196555.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196553.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196552.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196551.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196550.1,3560.0,5089.0,annotated_rdrp,5073.0,6695.0,True,17
PQ196549.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196547.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196546.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196544.1,3466.0,4995.0,annotated_rdrp,4979.0,6601.0,True,17
PQ196543.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196542.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196541.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196539.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196538.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196537.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196536.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549885.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549884.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549883.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549882.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549881.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549880.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549879.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549878.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP549877.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP498989.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PP498988.1,3574.0,5103.0,annotated_rdrp,5087.0,6709.0,True,17
PP498987.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP498986.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PP423020.1,3569.0,5098.0,annotated_rdrp,5082.0,6704.0,True,17
PP423019.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
OR536499.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536498.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536497.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536496.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536495.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536493.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536492.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536491.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536490.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536489.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536488.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536487.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536486.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536485.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536484.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536483.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536482.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536481.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536480.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536479.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536477.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536476.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536475.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536474.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536473.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536472.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536471.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536470.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536469.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536468.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536467.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536466.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
OR536465.1,3505.0,5034.0,annotated_rdrp,5018.0,6628.0,True,17
OR536464.1,3494.0,5023.0,annotated_rdrp,5007.0,6617.0,True,17
