accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
PX558054.1,81.005585,4834.0,5371.0,537,GII.P16,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,537.0,True,17.0
PX558055.1,81.48148,4834.0,5376.0,542,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,542.0,True,17.0
PX558056.1,,,,,,,1.0,267.0,annotated_rdrp,,,251.0,465.0,True,17.0
PX558057.1,82.64463,4834.0,5318.0,484,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,484.0,True,17.0
PX558058.1,81.917206,4910.0,5372.0,462,GII.P2,None,1.0,191.0,annotated_rdrp,GII.2,None,175.0,462.0,True,17.0
PX558059.1,83.33333,4836.0,5270.0,434,GII.P2,None,1.0,265.0,annotated_rdrp,GII.2,None,249.0,434.0,True,17.0
PX558060.1,81.39963,4834.0,5377.0,543,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,543.0,True,17.0
PX558061.1,83.33333,4834.0,5273.0,439,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,439.0,True,17.0
PX558062.1,81.77874,4905.0,5367.0,462,GII.P2,None,1.0,196.0,annotated_rdrp,GII.2,None,180.0,462.0,True,17.0
PX558063.1,83.55263,4835.0,5295.0,460,GII.P2,None,1.0,266.0,annotated_rdrp,GII.2,None,250.0,460.0,True,17.0
PX558064.1,83.07693,4834.0,5289.0,455,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,455.0,True,17.0
PX558065.1,83.29671,4834.0,5289.0,455,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,455.0,True,17.0
PX558066.1,82.91139,4834.0,5309.0,475,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,475.0,True,17.0
PX558067.1,81.48148,4834.0,5374.0,540,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,540.0,True,17.0
PX558068.1,83.224396,4834.0,5301.0,467,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,467.0,True,17.0
PX558069.1,83.219955,4834.0,5275.0,441,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,441.0,True,17.0
PX558070.1,82.63598,4834.0,5312.0,478,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,478.0,True,17.0
PX558071.1,82.208595,4834.0,5324.0,490,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,490.0,True,17.0
PX558072.1,82.42678,4834.0,5313.0,479,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,479.0,True,17.0
PX558073.1,82.07172,4834.0,5336.0,502,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,502.0,True,17.0
PX558074.1,82.413086,4834.0,5325.0,491,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,491.0,True,17.0
PX558075.1,82.413086,4834.0,5323.0,489,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,489.0,True,17.0
PX558076.1,82.70042,4834.0,5309.0,475,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,475.0,True,17.0
PX558077.1,81.48148,4836.0,5378.0,542,GII.P2,None,1.0,265.0,annotated_rdrp,GII.2,None,249.0,542.0,True,17.0
PX558078.1,83.44227,4834.0,5298.0,464,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,464.0,True,17.0
PX558079.1,82.845184,4834.0,5312.0,478,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,478.0,True,17.0
PX558080.1,,,,,,,1.0,267.0,annotated_rdrp,,,251.0,477.0,True,17.0
PX558081.1,83.52273,4862.0,5216.0,354,GII.P2,None,1.0,239.0,annotated_rdrp,GII.2,None,223.0,354.0,True,17.0
PX558082.1,82.413086,4834.0,5325.0,491,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,491.0,True,17.0
PX558083.1,82.70042,4834.0,5308.0,474,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,474.0,True,17.0
PX558084.1,82.91139,4834.0,5309.0,475,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,475.0,True,17.0
PX558085.1,82.413086,4834.0,5324.0,490,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,490.0,True,17.0
PX558086.1,81.52611,4876.0,5375.0,499,GII.P2,None,1.0,225.0,annotated_rdrp,GII.2,None,209.0,499.0,True,17.0
PX558087.1,81.37652,4883.0,5377.0,494,GII.P2,None,1.0,218.0,annotated_rdrp,GII.2,None,202.0,494.0,True,17.0
PX558088.1,82.31707,4834.0,5326.0,492,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,492.0,True,17.0
PX558089.1,83.219955,4834.0,5275.0,441,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,441.0,True,17.0
PX558090.1,82.2314,4834.0,5318.0,484,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,484.0,True,17.0
PX558091.1,81.59509,4834.0,5323.0,489,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,489.0,True,17.0
PX558092.1,,,,,,,1.0,267.0,annotated_rdrp,,,251.0,484.0,True,17.0
PX558093.1,82.208595,4834.0,5325.0,491,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,491.0,True,17.0
PX558094.1,82.63598,4834.0,5313.0,479,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,479.0,True,17.0
PX558095.1,,,,,,,1.0,267.0,annotated_rdrp,,,251.0,491.0,True,17.0
PX558096.1,,,,,,,1.0,267.0,annotated_rdrp,,,251.0,491.0,True,17.0
PX558097.1,82.63598,4834.0,5316.0,482,GII.P2,None,1.0,267.0,annotated_rdrp,GII.2,None,251.0,482.0,True,17.0
PX558098.1,83.028725,4839.0,5222.0,383,GII.P2,None,1.0,262.0,annotated_rdrp,GII.2,None,246.0,383.0,True,17.0
PX558099.1,83.22295,4828.0,5281.0,453,GII.P2,None,1.0,273.0,annotated_rdrp,GII.2,None,257.0,453.0,True,17.0
PX558100.1,,,,,,,1.0,267.0,annotated_rdrp,,,251.0,484.0,True,17.0
PX588060.1,81.32295,4860.0,5374.0,514,Could,None,1.0,241.0,annotated_rdrp,GII.4,Could not assign,225.0,514.0,True,17.0
PX588061.1,81.93668,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,537.0,True,17.0
PX588062.1,81.750465,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,537.0,True,17.0
PX588063.1,82.20974,4837.0,5371.0,534,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,534.0,True,17.0
PX588064.1,82.1229,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,537.0,True,17.0
PX588065.1,,,,,,,1.0,264.0,annotated_rdrp,,,248.0,537.0,True,17.0
PX588066.1,81.69557,4837.0,5362.0,525,Could,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,525.0,True,17.0
PX588067.1,82.20974,4837.0,5372.0,535,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,535.0,True,17.0
PX588068.1,81.19181,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,537.0,True,17.0
PX588069.1,81.37802,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,537.0,True,17.0
PX588070.1,82.1229,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,537.0,True,17.0
PX588071.1,81.37802,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,537.0,True,17.0
PX588072.1,81.750465,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,537.0,True,17.0
PX588073.1,82.46628,4837.0,5361.0,524,GII.P31,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,524.0,True,17.0
PX588074.1,81.93668,4837.0,5374.0,537,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,537.0,True,17.0
PX588075.1,81.86916,4839.0,5374.0,535,Could,None,1.0,262.0,annotated_rdrp,GII.4,None,246.0,535.0,True,17.0
PX588076.1,81.01762,4863.0,5374.0,511,Could,None,1.0,238.0,annotated_rdrp,GII.4,Could not assign,222.0,511.0,True,17.0
PX588077.1,80.23716,4865.0,5371.0,506,Could,None,1.0,236.0,annotated_rdrp,GII.4,Could not assign,220.0,506.0,True,17.0
PX588078.1,79.15633,4954.0,5364.0,410,Could,None,1.0,147.0,annotated_rdrp,GII.4,Could not assign,131.0,410.0,True,17.0
PX588079.1,79.676674,4918.0,5351.0,433,Could,None,1.0,183.0,annotated_rdrp,GII.4,Could not assign,167.0,433.0,True,17.0
PX588080.1,83.40336,4835.0,5324.0,489,Could,None,1.0,266.0,annotated_rdrp,GII.4,Could not assign,250.0,489.0,True,17.0
PX588081.1,84.00853,4835.0,5308.0,473,Could,None,1.0,266.0,annotated_rdrp,GII.4,Could not assign,250.0,473.0,True,17.0
PX588082.1,83.76068,4838.0,5308.0,470,Could,None,1.0,263.0,annotated_rdrp,GII.4,Could not assign,247.0,470.0,True,17.0
PX588083.1,82.02247,4837.0,5372.0,535,Could,None,1.0,264.0,annotated_rdrp,GII.4,None,248.0,535.0,True,17.0
PX588084.1,84.00853,4837.0,5308.0,471,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,471.0,True,17.0
PX588085.1,81.666664,4837.0,5377.0,540,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,540.0,True,17.0
PX588086.1,79.91718,4887.0,5370.0,483,GII.P31,None,1.0,214.0,annotated_rdrp,GII.4,Could not assign,198.0,483.0,True,17.0
PX588087.1,78.409096,4934.0,5375.0,441,Could,None,1.0,167.0,annotated_rdrp,GII.4,Could not assign,151.0,441.0,True,17.0
PX588088.1,84.43497,4837.0,5310.0,473,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,473.0,True,17.0
PX588089.1,,,,,,,1.0,264.0,annotated_rdrp,,,248.0,464.0,True,17.0
PX588090.1,83.58209,4837.0,5310.0,473,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,473.0,True,17.0
PX588091.1,81.86813,4837.0,5383.0,546,Could,None,1.0,264.0,annotated_rdrp,GII.4,Could not assign,248.0,546.0,True,17.0
PV802616.1,83.08157,5047.0,5378.0,331,,None,1.0,54.0,annotated_rdrp,GII.7,None,38.0,331.0,True,17.0
PV802617.1,76.42857,5103.0,5383.0,280,,None,,,,GII.3,None,1.0,280.0,False,0.0
PV810314.1,78.62408,4904.0,5320.0,416,GII.P16,None,1.0,197.0,annotated_rdrp,GII.4,Could not assign,181.0,416.0,True,17.0
PV810315.1,80.887375,5019.0,5329.0,310,,None,1.0,82.0,annotated_rdrp,GII.4,Could not assign,66.0,310.0,True,17.0
PV810316.1,81.25,5008.0,5320.0,312,,None,1.0,93.0,annotated_rdrp,GII.4,Could not assign,77.0,312.0,True,17.0
PV810317.1,78.60963,4880.0,5256.0,376,GII.P16,None,1.0,221.0,annotated_rdrp,GII.4,Sydney_2016,205.0,376.0,True,17.0
PV810318.1,,,,,,,1.0,60.0,annotated_rdrp,,,44.0,283.0,True,17.0
PV810319.1,80.57554,4998.0,5277.0,279,,None,1.0,103.0,annotated_rdrp,GII.4,Sydney_2016,87.0,279.0,True,17.0
PV810324.1,80.43956,4877.0,5332.0,455,GII.P16,None,1.0,224.0,annotated_rdrp,GII.2,None,208.0,455.0,True,17.0
PV810325.1,,,,,,,1.0,78.0,annotated_rdrp,,,62.0,232.0,True,17.0
PV810326.1,,,,,,,1.0,222.0,annotated_rdrp,,,206.0,431.0,True,17.0
PV827219.1,75.18116,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827220.1,75.0,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827221.1,79.347824,4819.0,5371.0,552,GII.P17,None,1.0,282.0,annotated_rdrp,GII.17,None,266.0,552.0,True,17.0
PV827222.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,552.0,True,17.0
PV827223.1,96.19565,4819.0,5371.0,552,GII.P8,None,1.0,282.0,annotated_rdrp,GII.8,None,266.0,552.0,True,17.0
PV827224.1,75.36232,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827225.1,75.36232,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827226.1,75.36232,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827227.1,75.54348,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827228.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,552.0,True,17.0
PV827229.1,75.18116,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827230.1,75.36232,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV827231.1,75.36232,4819.0,5371.0,552,GII.P16,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,552.0,True,17.0
PV828340.1,75.83025,4832.0,5374.0,542,GII.P16,None,1.0,269.0,annotated_rdrp,GII.4,None,253.0,542.0,True,17.0
PV828341.1,75.83025,4832.0,5374.0,542,GII.P16,None,1.0,269.0,annotated_rdrp,GII.4,None,253.0,542.0,True,17.0
PV828342.1,92.59259,4832.0,5374.0,542,GII.P7,None,1.0,269.0,annotated_rdrp,GII.6,None,253.0,542.0,True,17.0
PV828343.1,76.01476,4832.0,5374.0,542,GII.P16,None,1.0,269.0,annotated_rdrp,GII.4,None,253.0,542.0,True,17.0
PV828344.1,75.83025,4832.0,5374.0,542,GII.P16,None,1.0,269.0,annotated_rdrp,GII.4,None,253.0,542.0,True,17.0
PV828345.1,86.715866,4832.0,5374.0,542,GII.P16,None,1.0,269.0,annotated_rdrp,GII.12,None,253.0,542.0,True,17.0
PV828346.1,86.715866,4832.0,5374.0,542,GII.P16,None,1.0,269.0,annotated_rdrp,GII.12,None,253.0,542.0,True,17.0
PV829626.1,80.58608,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.2,None,255.0,547.0,True,17.0
PV829627.1,75.82418,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829628.1,76.007324,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829629.1,75.64102,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829630.1,75.82418,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,Could not assign,255.0,547.0,True,17.0
PV829631.1,75.82418,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829632.1,75.091576,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829633.1,76.007324,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829634.1,75.64102,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829635.1,75.64102,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829636.1,75.64102,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829637.1,80.952385,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.2,None,255.0,547.0,True,17.0
PV829638.1,75.82418,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829639.1,,,,,,,1.0,271.0,annotated_rdrp,,,255.0,547.0,True,17.0
PV829640.1,84.98169,4830.0,5377.0,547,GII.P12,None,1.0,271.0,annotated_rdrp,GII.3,None,255.0,547.0,True,17.0
PV829641.1,74.908424,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829642.1,74.908424,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829643.1,75.82418,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829644.1,76.007324,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829645.1,75.50274,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,Could not assign,255.0,547.0,True,17.0
PV829646.1,76.190475,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV829647.1,76.190475,4830.0,5377.0,547,GII.P16,None,1.0,271.0,annotated_rdrp,GII.4,None,255.0,547.0,True,17.0
PV832004.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,Could not assign,256.0,540.0,True,17.0
PV832005.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV832006.1,75.65056,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV832007.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV832008.1,84.57249,4829.0,5369.0,540,GII.P12,None,1.0,272.0,annotated_rdrp,GII.3,None,256.0,540.0,True,17.0
PV832009.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV832010.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV832011.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV832012.1,92.96296,4829.0,5369.0,540,GII.P7,None,1.0,272.0,annotated_rdrp,GII.6,None,256.0,540.0,True,17.0
PV832013.1,80.11152,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.2,None,256.0,540.0,True,17.0
PV832014.1,75.65056,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,Could not assign,256.0,540.0,True,17.0
PV832015.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV832016.1,80.2974,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.2,None,256.0,540.0,True,17.0
PV832017.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV832018.1,79.368034,4829.0,5369.0,540,GII.P17,None,1.0,272.0,annotated_rdrp,GII.17,None,256.0,540.0,True,17.0
PV832019.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV832020.1,79.92565,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.2,None,256.0,540.0,True,17.0
PV832021.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV832022.1,79.92565,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.2,None,256.0,540.0,True,17.0
PV832023.1,79.5539,4829.0,5369.0,540,GII.P17,None,1.0,272.0,annotated_rdrp,GII.17,None,256.0,540.0,True,17.0
PV832024.1,79.5539,4829.0,5369.0,540,GII.P17,None,1.0,272.0,annotated_rdrp,GII.17,None,256.0,540.0,True,17.0
PV832025.1,84.75836,4829.0,5369.0,540,GII.P12,None,1.0,272.0,annotated_rdrp,GII.3,None,256.0,540.0,True,17.0
PV832026.1,84.555984,4851.0,5369.0,518,GII.P12,None,1.0,250.0,annotated_rdrp,GII.3,None,234.0,518.0,True,17.0
PV832027.1,93.703705,4829.0,5369.0,540,GII.P7,None,1.0,272.0,annotated_rdrp,GII.6,None,256.0,540.0,True,17.0
PV832028.1,80.66914,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.2,None,256.0,540.0,True,17.0
PV832029.1,80.33473,4891.0,5369.0,478,GII.P31,None,1.0,210.0,annotated_rdrp,GII.4,Could not assign,194.0,478.0,True,17.0
PV832030.1,74.72118,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV832031.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV832032.1,93.51852,4829.0,5369.0,540,GII.P7,None,1.0,272.0,annotated_rdrp,GII.6,None,256.0,540.0,True,17.0
PV832033.1,93.51852,4829.0,5369.0,540,GII.P7,None,1.0,272.0,annotated_rdrp,GII.6,None,256.0,540.0,True,17.0
PV832034.1,79.73978,4829.0,5369.0,540,GII.P17,None,1.0,272.0,annotated_rdrp,GII.17,None,256.0,540.0,True,17.0
PV832035.1,93.51852,4829.0,5369.0,540,GII.P7,None,1.0,272.0,annotated_rdrp,GII.6,None,256.0,540.0,True,17.0
PV832036.1,93.51852,4829.0,5369.0,540,GII.P7,None,1.0,272.0,annotated_rdrp,GII.6,None,256.0,540.0,True,17.0
PV832037.1,80.66914,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.2,None,256.0,540.0,True,17.0
PV832038.1,79.73978,4829.0,5369.0,540,GII.P17,None,1.0,272.0,annotated_rdrp,GII.17,None,256.0,540.0,True,17.0
PV837877.1,85.625,4829.0,5311.0,482,GII.P12,None,1.0,272.0,annotated_rdrp,GII.3,None,256.0,482.0,True,17.0
PV837878.1,83.45725,4829.0,5369.0,540,GII.P12,None,1.0,272.0,annotated_rdrp,GII.3,None,256.0,540.0,True,17.0
PV837879.1,83.57589,4888.0,5369.0,481,GII.P12,None,1.0,213.0,annotated_rdrp,GII.3,None,197.0,481.0,True,17.0
PV837880.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837881.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837882.1,80.48327,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.2,None,256.0,540.0,True,17.0
PV837883.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,472.0,True,17.0
PV837884.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837885.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837886.1,79.92565,4829.0,5369.0,540,GII.P17,None,1.0,272.0,annotated_rdrp,GII.17,None,256.0,540.0,True,17.0
PV837887.1,80.54394,4881.0,5369.0,488,GII.P17,None,1.0,220.0,annotated_rdrp,GII.17,None,204.0,488.0,True,17.0
PV837888.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837889.1,75.09293,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837890.1,75.09293,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,Could not assign,256.0,540.0,True,17.0
PV837891.1,83.609955,4887.0,5369.0,482,GII.P12,None,1.0,214.0,annotated_rdrp,GII.3,None,198.0,482.0,True,17.0
PV837892.1,75.09293,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837893.1,74.90707,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,Could not assign,256.0,540.0,True,17.0
PV837894.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837895.1,,,,,,,1.0,269.0,annotated_rdrp,,,253.0,537.0,True,17.0
PV837896.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837897.1,74.62963,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837898.1,,,,,,,1.0,184.0,annotated_rdrp,,,168.0,452.0,True,17.0
PV837899.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV837900.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837901.1,75.55556,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837902.1,79.435486,4873.0,5369.0,496,GII.P17,None,1.0,228.0,annotated_rdrp,GII.17,None,212.0,496.0,True,17.0
PV837903.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV837904.1,79.5539,4829.0,5369.0,540,GII.P17,None,1.0,272.0,annotated_rdrp,GII.17,None,256.0,540.0,True,17.0
PV837905.1,75.27882,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837906.1,94.44444,4829.0,5369.0,540,GII.P8,None,1.0,272.0,annotated_rdrp,GII.8,None,256.0,540.0,True,17.0
PV837907.1,94.44444,4829.0,5369.0,540,GII.P8,None,1.0,272.0,annotated_rdrp,GII.8,None,256.0,540.0,True,17.0
PV837908.1,94.44444,4829.0,5369.0,540,GII.P8,None,1.0,272.0,annotated_rdrp,GII.8,None,256.0,540.0,True,17.0
PV837909.1,,,,,,,1.0,272.0,annotated_rdrp,,,256.0,540.0,True,17.0
PV837910.1,75.3271,4832.0,5369.0,537,GII.P16,None,1.0,269.0,annotated_rdrp,GII.4,None,253.0,537.0,True,17.0
PV837911.1,75.55556,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837912.1,75.27882,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837913.1,75.46468,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837914.1,85.37037,4829.0,5369.0,540,GII.P7,None,1.0,272.0,annotated_rdrp,GII.7,None,256.0,540.0,True,17.0
PV837915.1,75.18519,4829.0,5369.0,540,GII.P16,None,1.0,272.0,annotated_rdrp,GII.4,None,256.0,540.0,True,17.0
PV837916.1,75.419,4832.0,5369.0,537,GII.P16,None,1.0,269.0,annotated_rdrp,GII.4,None,253.0,537.0,True,17.0
