accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
MG745994.1,76.62848,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745993.1,76.49943,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745992.1,76.548454,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745991.1,76.564804,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745990.1,76.66286,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745989.1,76.62465,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745988.1,76.62465,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745987.1,76.53211,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745986.1,76.46674,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG745985.1,76.51391,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG706448.1,73.92179,9,7531,7525,GII.PNA2,,3563.0,5092.0,annotated_rdrp,GII.NA2,,5076.0,6704.0,True,17.0
MG692610.1,75.84518,0,7550,7556,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
MG892974.3,76.543816,4,7557,7553,GII.P16,,3568.0,5097.0,annotated_rdrp,GII.2,,5081.0,6709.0,True,17.0
MG892953.3,76.49723,0,7568,7568,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MG892946.3,76.31844,0,7569,7569,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MG892929.3,75.87683,0,7587,7581,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MG892908.3,76.48215,0,7510,7510,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.13,,5085.0,6713.0,True,17.0
MH321825.1,76.55917,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218738.1,81.2374,0,7563,7563,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218737.1,78.19401,0,7537,7537,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218736.1,78.17467,0,7537,7537,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218735.1,78.207436,0,7537,7537,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218734.1,77.90811,0,7536,7536,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218733.1,85.99279,0,7550,7550,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218732.1,81.06927,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218731.1,81.75027,0,7498,7498,GII.P33,,3578.0,5107.0,annotated_rdrp,GII.1,,5091.0,6698.0,True,17.0
MH218719.1,87.43846,6,7559,7550,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218718.1,84.59898,0,7552,7546,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218717.1,81.05794,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218716.1,84.648186,0,7542,7536,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218715.1,85.140236,0,7572,7566,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218714.1,84.35296,0,7519,7513,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218713.1,84.66459,0,7523,7517,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218712.1,81.06927,0,7555,7555,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218711.1,85.140236,0,7557,7551,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218710.1,84.43497,0,7523,7517,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218709.1,85.07463,0,7523,7517,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218708.1,85.091034,0,7574,7568,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218707.1,85.041824,0,7523,7517,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218706.1,84.992615,0,7574,7568,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218705.1,85.05823,0,7569,7563,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218704.1,84.61539,0,7575,7569,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218703.1,84.68099,0,7558,7552,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218702.1,85.173035,0,7523,7517,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218701.1,84.992615,0,7552,7546,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218700.1,85.12383,0,7577,7571,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218699.1,85.10743,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218698.1,84.68099,0,7577,7571,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218697.1,85.81711,0,7545,7545,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218696.1,81.05794,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218695.1,84.59898,0,7580,7574,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218694.1,85.091034,0,7553,7547,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218693.1,80.88433,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218692.1,87.38159,6,7505,7502,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.7,,5079.0,6701.0,True,20.0
MH218691.1,84.440414,0,7556,7550,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218690.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218689.1,75.646484,0,7556,7562,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
MH218688.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218687.1,87.47838,6,7555,7546,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218686.1,80.901146,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218685.1,75.79878,0,7565,7559,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MH218684.1,75.87683,0,7573,7567,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MH218683.1,80.901146,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218682.1,80.901146,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218681.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218680.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218679.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218678.1,80.88433,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218677.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218676.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218675.1,80.93477,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218674.1,84.959816,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218673.1,87.85345,6,7530,7521,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218672.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218671.1,80.93477,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218670.1,84.238144,0,7556,7550,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218669.1,84.14053,0,7570,7564,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218668.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218667.1,87.54812,6,7530,7521,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218666.1,87.85345,6,7530,7521,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218665.1,84.34152,0,7560,7554,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218663.1,84.992615,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218662.1,84.992615,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218661.1,87.21245,6,7541,7538,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.7,,5079.0,6701.0,True,20.0
MH218660.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218658.1,87.14479,6,7545,7542,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.7,,5079.0,6701.0,True,20.0
MH218657.1,85.87811,0,7497,7497,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218655.1,78.11222,0,7537,7537,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH218654.1,81.2374,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218653.1,81.10289,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218652.1,84.96721,0,7560,7560,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218651.1,81.04918,0,7484,7484,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.13,,5085.0,6713.0,True,17.0
MH218650.1,87.23885,6,7559,7550,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218646.1,81.119705,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218645.1,87.85345,6,7530,7521,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218644.1,87.41184,6,7559,7550,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218643.1,87.491684,6,7559,7550,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218642.1,88.00956,6,7533,7524,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218641.1,87.09248,6,7559,7550,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218640.1,87.65137,6,7559,7550,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218639.1,87.39854,6,7559,7550,GII.P7,,3500.0,5098.0,polyprotein_fallback,GII.6,,5079.0,6722.0,True,20.0
MH218638.1,85.12383,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218637.1,84.63179,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218636.1,85.152176,0,7566,7566,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218635.1,84.63179,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218634.1,84.63179,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218633.1,85.152176,0,7566,7566,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218632.1,84.992615,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218631.1,84.8122,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218630.1,80.93477,0,7542,7542,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218629.1,85.10743,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218628.1,84.84501,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218627.1,85.10743,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218626.1,84.959816,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218625.1,84.94341,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218624.1,85.25504,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218623.1,84.992615,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218622.1,84.992615,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218621.1,84.992615,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218620.1,84.992615,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218619.1,84.53338,0,7538,7532,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218618.1,81.04114,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218617.1,84.418564,0,7576,7570,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218616.1,85.091034,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218615.1,85.05823,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218614.1,84.89421,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218613.1,85.16899,0,7579,7579,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218612.1,84.753586,0,7570,7564,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218611.1,85.16899,0,7513,7513,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218610.1,85.18581,0,7513,7513,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218609.1,85.0681,0,7513,7513,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218608.1,85.07463,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218607.1,84.81951,0,7519,7513,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218606.1,84.32016,0,7519,7513,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MH218605.1,85.18944,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MH218604.1,80.80027,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218603.1,81.108315,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218602.1,81.203766,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218601.1,81.06927,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218600.1,81.01883,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218599.1,80.85071,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218598.1,81.024345,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218597.1,81.119705,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218596.1,81.13652,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218595.1,81.119705,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218594.1,81.08608,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218593.1,80.85071,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218592.1,80.96839,0,7541,7541,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218591.1,75.16257,0,7523,7535,GII.P16,,3569.0,5098.0,annotated_rdrp,GII.17,,5082.0,6704.0,True,17.0
MH218590.1,80.83389,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218589.1,81.119705,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218588.1,80.867516,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218587.1,80.867516,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218586.1,81.00756,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218585.1,81.05794,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218584.1,81.07473,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218583.1,81.22058,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218582.1,80.91795,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218581.1,80.901146,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218580.1,80.96839,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218579.1,81.27102,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218578.1,81.27102,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218577.1,81.18696,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218576.1,81.17014,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218575.1,81.17014,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218574.1,81.13652,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218573.1,81.108315,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218572.1,81.203766,0,7548,7548,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218571.1,81.035645,0,7555,7555,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH218570.1,81.2374,0,7563,7563,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MH671553.1,77.83412,0,7536,7536,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MH413070.1,85.33224,2,7566,7558,GII.P4,Hunter_2004,3570.0,5099.0,annotated_rdrp,GII.4,Hunter_2004,5083.0,6705.0,True,17.0
MK282258.1,75.79618,0,7593,7599,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6710.0,True,17.0
MK282257.1,75.84518,0,7594,7600,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6710.0,True,17.0
MK282256.1,75.74718,0,7595,7601,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6710.0,True,17.0
MH979230.1,85.52941,0,7513,7516,GII.P31,,3572.0,5104.0,annotated_rdrp,GII.4,Sydney_2012,5088.0,6710.0,True,17.0
MH979229.1,76.48693,0,7546,7546,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MK483909.2,75.86889,2,7592,7584,GII.P16,,3570.0,5099.0,annotated_rdrp,GII.4,Sydney_2016,5083.0,6705.0,True,17.0
MK483908.2,77.37905,0,7539,7539,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.1,,5085.0,6692.0,True,17.0
MK641589.1,87.03924,6,7532,7529,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.14,,5079.0,6689.0,True,17.0
MK629457.1,75.761566,0,7565,7559,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK934772.1,85.297516,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MK789435.1,84.97622,0,7575,7569,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MK789432.1,75.76351,0,7552,7558,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
MK773584.1,75.72864,0,7565,7559,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK764040.1,78.04678,0,7532,7529,GII.P2,,3569.0,5098.0,annotated_rdrp,GII.2,,5082.0,6710.0,True,17.0
MK764016.1,75.77803,0,7561,7555,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK762638.1,76.00857,0,7569,7563,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK762635.1,76.41525,0,7568,7568,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK762624.1,75.8439,0,7564,7558,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK762621.1,75.761566,0,7571,7565,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK753032.1,75.90977,0,7578,7572,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK753015.1,77.82665,0,7536,7536,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
