accession,rdrp_start,rdrp_end,rdrp_source,vp1_start,vp1_end,has_overlap,overlap
PX869012.1,,,,,,False,0
PX869013.1,,,,,,False,0
PX869014.1,,,,,,False,0
PX869015.1,,,,,,False,0
PX869016.1,,,,,,False,0
PX869017.1,,,,,,False,0
PX869018.1,,,,,,False,0
PX869019.1,,,,,,False,0
PX869020.1,,,,,,False,0
PX869021.1,,,,,,False,0
PX869022.1,,,,,,False,0
PX869023.1,,,,,,False,0
PX869024.1,,,,,,False,0
PX869025.1,,,,,,False,0
PX869026.1,,,,,,False,0
PX869027.1,,,,,,False,0
PX869028.1,,,,,,False,0
PX869029.1,,,,,,False,0
PX869030.1,,,,,,False,0
PX869031.1,,,,,,False,0
PX869032.1,,,,,,False,0
PX869033.1,,,,,,False,0
PX869034.1,,,,,,False,0
PX869035.1,,,,,,False,0
PX869036.1,,,,,,False,0
PX869037.1,,,,,,False,0
PX869038.1,,,,,,False,0
PX869039.1,,,,,,False,0
PX869040.1,,,,,,False,0
PX869041.1,,,,,,False,0
PX869042.1,,,,,,False,0
PX869043.1,,,,,,False,0
PX869044.1,,,,,,False,0
PX869045.1,,,,,,False,0
PX869046.1,,,,,,False,0
PX869047.1,,,,,,False,0
PX869048.1,,,,,,False,0
PX869049.1,,,,,,False,0
PX869050.1,,,,,,False,0
PX869051.1,,,,,,False,0
PX869052.1,,,,,,False,0
PX869053.1,,,,,,False,0
PX869054.1,,,,,,False,0
PX869055.1,,,,,,False,0
PX869056.1,,,,,,False,0
PX869057.1,,,,,,False,0
PX869058.1,,,,,,False,0
PX869059.1,,,,,,False,0
PX869060.1,,,,,,False,0
PX869061.1,,,,,,False,0
PX869062.1,,,,,,False,0
PX869063.1,,,,,,False,0
PX869064.1,,,,,,False,0
PX869065.1,,,,,,False,0
PX869066.1,,,,,,False,0
PX869067.1,,,,,,False,0
PX869068.1,,,,,,False,0
PX869069.1,,,,,,False,0
PX869070.1,,,,,,False,0
PX869071.1,,,,,,False,0
PX869072.1,,,,,,False,0
PX869073.1,,,,,,False,0
PX869074.1,,,,,,False,0
PX869075.1,,,,,,False,0
PX869076.1,,,,,,False,0
PX869077.1,,,,,,False,0
PX869078.1,,,,,,False,0
PX869079.1,,,,,,False,0
PX869080.1,,,,,,False,0
PX869081.1,,,,,,False,0
PX869082.1,,,,,,False,0
PX869083.1,,,,,,False,0
PX869084.1,,,,,,False,0
PX869085.1,,,,,,False,0
PX869086.1,,,,,,False,0
PX869087.1,,,,,,False,0
PX869088.1,,,,,,False,0
PX869089.1,,,,,,False,0
PX869090.1,,,,,,False,0
PX869091.1,,,,,,False,0
PX869092.1,,,,,,False,0
PX869093.1,,,,,,False,0
PX869094.1,,,,,,False,0
PX869095.1,,,,,,False,0
PX869096.1,,,,,,False,0
PX869097.1,,,,,,False,0
PX869098.1,,,,,,False,0
PX869099.1,,,,,,False,0
PX869100.1,,,,,,False,0
PX869101.1,,,,,,False,0
PX869102.1,,,,,,False,0
PX869103.1,,,,,,False,0
PX869104.1,,,,,,False,0
PX869105.1,,,,,,False,0
PX869106.1,,,,,,False,0
PX869107.1,,,,,,False,0
PX875666.1,,,,1.0,290.0,False,0
PX875667.1,,,,1.0,290.0,False,0
PX875668.1,,,,1.0,290.0,False,0
PX875669.1,,,,1.0,290.0,False,0
PX875670.1,,,,1.0,290.0,False,0
PX875671.1,,,,1.0,290.0,False,0
PX875672.1,,,,1.0,290.0,False,0
PX875673.1,,,,1.0,290.0,False,0
PX875674.1,,,,1.0,290.0,False,0
PX875675.1,,,,1.0,290.0,False,0
PX875676.1,,,,1.0,290.0,False,0
PX875677.1,,,,1.0,290.0,False,0
PX875678.1,,,,1.0,290.0,False,0
PX875679.1,,,,1.0,290.0,False,0
PX875680.1,,,,1.0,290.0,False,0
PX875681.1,,,,1.0,290.0,False,0
PX875682.1,,,,1.0,290.0,False,0
PX875683.1,,,,1.0,290.0,False,0
PX875684.1,,,,1.0,290.0,False,0
PX875685.1,,,,1.0,290.0,False,0
PX875686.1,,,,1.0,290.0,False,0
PX875687.1,,,,1.0,290.0,False,0
PX875688.1,,,,1.0,290.0,False,0
PX875689.1,,,,1.0,290.0,False,0
PX875690.1,,,,1.0,290.0,False,0
PX875691.1,,,,1.0,290.0,False,0
PX875692.1,,,,1.0,290.0,False,0
PX875693.1,,,,1.0,290.0,False,0
PX875694.1,,,,1.0,290.0,False,0
PX875695.1,,,,1.0,290.0,False,0
PX875696.1,,,,1.0,290.0,False,0
PX658437.1,1.0,264.0,annotated_rdrp,248.0,470.0,True,17
PX658438.1,1.0,264.0,annotated_rdrp,248.0,470.0,True,17
PX658439.1,1.0,264.0,annotated_rdrp,248.0,470.0,True,17
PX658440.1,1.0,264.0,annotated_rdrp,248.0,470.0,True,17
PX658441.1,1.0,264.0,annotated_rdrp,248.0,468.0,True,17
PX658442.1,1.0,264.0,annotated_rdrp,248.0,462.0,True,17
PX658443.1,1.0,264.0,annotated_rdrp,248.0,461.0,True,17
PX658444.1,1.0,264.0,annotated_rdrp,248.0,443.0,True,17
PX658445.1,1.0,264.0,annotated_rdrp,248.0,422.0,True,17
PX658465.1,1.0,264.0,annotated_rdrp,248.0,531.0,True,17
PX658466.1,1.0,264.0,annotated_rdrp,248.0,539.0,True,17
PX658467.1,1.0,264.0,annotated_rdrp,248.0,537.0,True,17
PX658468.1,1.0,264.0,annotated_rdrp,248.0,540.0,True,17
PX658469.1,1.0,264.0,annotated_rdrp,248.0,539.0,True,17
PX658470.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX658471.1,1.0,264.0,annotated_rdrp,248.0,540.0,True,17
PX658472.1,1.0,264.0,annotated_rdrp,248.0,446.0,True,17
PX658473.1,1.0,264.0,annotated_rdrp,248.0,479.0,True,17
PX658474.1,1.0,264.0,annotated_rdrp,248.0,462.0,True,17
PX658475.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658476.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658477.1,1.0,257.0,annotated_rdrp,241.0,429.0,True,17
PX658478.1,1.0,249.0,annotated_rdrp,233.0,422.0,True,17
PX658479.1,1.0,210.0,annotated_rdrp,194.0,472.0,True,17
PX658480.1,1.0,210.0,annotated_rdrp,194.0,480.0,True,17
PX658481.1,1.0,205.0,annotated_rdrp,189.0,475.0,True,17
PX658482.1,1.0,194.0,annotated_rdrp,178.0,471.0,True,17
PX658483.1,1.0,186.0,annotated_rdrp,170.0,459.0,True,17
PX658484.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658485.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658486.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658487.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658488.1,1.0,264.0,annotated_rdrp,248.0,436.0,True,17
PX658489.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658490.1,1.0,264.0,annotated_rdrp,248.0,482.0,True,17
PX658491.1,1.0,264.0,annotated_rdrp,248.0,470.0,True,17
PX658492.1,1.0,264.0,annotated_rdrp,248.0,464.0,True,17
PX658493.1,1.0,264.0,annotated_rdrp,248.0,453.0,True,17
PX658494.1,1.0,264.0,annotated_rdrp,248.0,443.0,True,17
PX658495.1,1.0,264.0,annotated_rdrp,248.0,477.0,True,17
PX658496.1,1.0,264.0,annotated_rdrp,248.0,477.0,True,17
PX658497.1,1.0,264.0,annotated_rdrp,248.0,481.0,True,17
PX658498.1,1.0,264.0,annotated_rdrp,248.0,478.0,True,17
PX658499.1,1.0,264.0,annotated_rdrp,248.0,481.0,True,17
PX658500.1,1.0,264.0,annotated_rdrp,248.0,474.0,True,17
PX658501.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658502.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658503.1,1.0,262.0,annotated_rdrp,246.0,472.0,True,17
PX658504.1,1.0,261.0,annotated_rdrp,245.0,469.0,True,17
PX658505.1,1.0,260.0,annotated_rdrp,244.0,452.0,True,17
PX658506.1,1.0,260.0,annotated_rdrp,244.0,452.0,True,17
PX658507.1,1.0,251.0,annotated_rdrp,235.0,461.0,True,17
PX658508.1,1.0,264.0,annotated_rdrp,248.0,474.0,True,17
PX658509.1,1.0,264.0,annotated_rdrp,248.0,463.0,True,17
PX658510.1,1.0,264.0,annotated_rdrp,248.0,462.0,True,17
PX658511.1,1.0,264.0,annotated_rdrp,248.0,456.0,True,17
PX658512.1,1.0,264.0,annotated_rdrp,248.0,469.0,True,17
PX658513.1,1.0,264.0,annotated_rdrp,248.0,469.0,True,17
PX658514.1,1.0,264.0,annotated_rdrp,248.0,465.0,True,17
PX658515.1,1.0,264.0,annotated_rdrp,248.0,452.0,True,17
PX658516.1,1.0,264.0,annotated_rdrp,248.0,443.0,True,17
PX658517.1,1.0,264.0,annotated_rdrp,248.0,443.0,True,17
PX658518.1,1.0,264.0,annotated_rdrp,248.0,443.0,True,17
PX658519.1,1.0,264.0,annotated_rdrp,248.0,456.0,True,17
PX658520.1,1.0,264.0,annotated_rdrp,248.0,452.0,True,17
PX658521.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658522.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658523.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658524.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658525.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658526.1,1.0,264.0,annotated_rdrp,248.0,474.0,True,17
PX658527.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX658528.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658529.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658530.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX658531.1,1.0,264.0,annotated_rdrp,248.0,473.0,True,17
PX658532.1,1.0,264.0,annotated_rdrp,248.0,473.0,True,17
PX658533.1,1.0,264.0,annotated_rdrp,248.0,473.0,True,17
PX686277.1,1.0,261.0,annotated_rdrp,248.0,543.0,True,14
PX686278.1,1.0,260.0,annotated_rdrp,247.0,545.0,True,14
PX686279.1,1.0,282.0,annotated_rdrp,269.0,517.0,True,14
PX686280.1,1.0,281.0,annotated_rdrp,268.0,501.0,True,14
PX686281.1,1.0,280.0,annotated_rdrp,267.0,511.0,True,14
PX686282.1,1.0,280.0,annotated_rdrp,267.0,515.0,True,14
PX686283.1,1.0,280.0,annotated_rdrp,267.0,502.0,True,14
PX686284.1,1.0,270.0,annotated_rdrp,257.0,518.0,True,14
PX686285.1,1.0,270.0,annotated_rdrp,257.0,502.0,True,14
PX686286.1,1.0,270.0,annotated_rdrp,257.0,497.0,True,14
PX686287.1,1.0,270.0,annotated_rdrp,257.0,497.0,True,14
PX686288.1,1.0,270.0,annotated_rdrp,257.0,492.0,True,14
PX686289.1,1.0,269.0,annotated_rdrp,256.0,500.0,True,14
PX686290.1,1.0,269.0,annotated_rdrp,256.0,496.0,True,14
PX686291.1,1.0,268.0,annotated_rdrp,255.0,499.0,True,14
PX686292.1,1.0,267.0,annotated_rdrp,254.0,498.0,True,14
PX686293.1,1.0,267.0,annotated_rdrp,254.0,472.0,True,14
PX686294.1,1.0,267.0,annotated_rdrp,254.0,502.0,True,14
PX686295.1,1.0,267.0,annotated_rdrp,254.0,488.0,True,14
PX686296.1,1.0,267.0,annotated_rdrp,254.0,498.0,True,14
PX686297.1,1.0,265.0,annotated_rdrp,252.0,516.0,True,14
PX686298.1,1.0,265.0,annotated_rdrp,252.0,496.0,True,14
PX686299.1,1.0,265.0,annotated_rdrp,252.0,496.0,True,14
PX686300.1,1.0,264.0,annotated_rdrp,251.0,495.0,True,14
PX686301.1,1.0,261.0,annotated_rdrp,248.0,484.0,True,14
PX686302.1,1.0,261.0,annotated_rdrp,248.0,483.0,True,14
PX686303.1,1.0,261.0,annotated_rdrp,248.0,482.0,True,14
PX686304.1,1.0,261.0,annotated_rdrp,248.0,482.0,True,14
PX686305.1,1.0,261.0,annotated_rdrp,248.0,445.0,True,14
PX686306.1,1.0,261.0,annotated_rdrp,248.0,489.0,True,14
PX686307.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686308.1,1.0,261.0,annotated_rdrp,248.0,492.0,True,14
PX686309.1,1.0,261.0,annotated_rdrp,248.0,492.0,True,14
PX686310.1,1.0,261.0,annotated_rdrp,248.0,492.0,True,14
PX686311.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686312.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686313.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686314.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686315.1,1.0,260.0,annotated_rdrp,247.0,484.0,True,14
PX686316.1,1.0,253.0,annotated_rdrp,240.0,458.0,True,14
PX686317.1,1.0,210.0,annotated_rdrp,197.0,492.0,True,14
PX686416.1,1.0,269.0,annotated_rdrp,256.0,554.0,True,14
PX686417.1,1.0,269.0,annotated_rdrp,256.0,554.0,True,14
PX686418.1,1.0,268.0,annotated_rdrp,255.0,558.0,True,14
PX686419.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686420.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686421.1,1.0,261.0,annotated_rdrp,248.0,546.0,True,14
PX686422.1,1.0,261.0,annotated_rdrp,248.0,539.0,True,14
PX686423.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686424.1,1.0,261.0,annotated_rdrp,248.0,486.0,True,14
PX686425.1,1.0,261.0,annotated_rdrp,248.0,492.0,True,14
PX686426.1,1.0,260.0,annotated_rdrp,247.0,543.0,True,14
PX686427.1,1.0,257.0,annotated_rdrp,244.0,484.0,True,14
PX686428.1,1.0,255.0,annotated_rdrp,242.0,445.0,True,14
PX686429.1,1.0,167.0,annotated_rdrp,154.0,457.0,True,14
PX686492.1,1.0,267.0,annotated_rdrp,254.0,552.0,True,14
PX686493.1,1.0,261.0,annotated_rdrp,248.0,546.0,True,14
PX686494.1,1.0,261.0,annotated_rdrp,248.0,545.0,True,14
PX686495.1,1.0,165.0,annotated_rdrp,152.0,444.0,True,14
PX686496.1,1.0,263.0,annotated_rdrp,250.0,484.0,True,14
PX686497.1,1.0,261.0,annotated_rdrp,248.0,486.0,True,14
PX686498.1,1.0,261.0,annotated_rdrp,248.0,487.0,True,14
PX686499.1,1.0,261.0,annotated_rdrp,248.0,466.0,True,14
PX686500.1,1.0,261.0,annotated_rdrp,248.0,481.0,True,14
PX686501.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686502.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686503.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX686504.1,1.0,261.0,annotated_rdrp,248.0,490.0,True,14
PX686505.1,1.0,261.0,annotated_rdrp,248.0,510.0,True,14
PX686506.1,1.0,261.0,annotated_rdrp,248.0,499.0,True,14
PX686507.1,1.0,261.0,annotated_rdrp,248.0,499.0,True,14
PX686508.1,1.0,261.0,annotated_rdrp,248.0,499.0,True,14
PX686509.1,1.0,261.0,annotated_rdrp,248.0,499.0,True,14
PX686510.1,1.0,261.0,annotated_rdrp,248.0,499.0,True,14
PX686511.1,1.0,261.0,annotated_rdrp,248.0,499.0,True,14
PX686512.1,1.0,261.0,annotated_rdrp,248.0,499.0,True,14
PX686513.1,1.0,257.0,annotated_rdrp,244.0,479.0,True,14
PX686514.1,1.0,256.0,annotated_rdrp,243.0,482.0,True,14
PX686515.1,1.0,210.0,annotated_rdrp,197.0,495.0,True,14
PX687001.1,1.0,261.0,annotated_rdrp,248.0,544.0,True,14
PX687002.1,1.0,261.0,annotated_rdrp,248.0,544.0,True,14
PX687003.1,1.0,232.0,annotated_rdrp,219.0,511.0,True,14
PX687004.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX687005.1,1.0,261.0,annotated_rdrp,248.0,476.0,True,14
PX687006.1,1.0,261.0,annotated_rdrp,248.0,544.0,True,14
PX687007.1,1.0,260.0,annotated_rdrp,247.0,487.0,True,14
PX687008.1,1.0,249.0,annotated_rdrp,236.0,470.0,True,14
PX687009.1,1.0,271.0,annotated_rdrp,258.0,561.0,True,14
PX687028.1,1.0,267.0,annotated_rdrp,251.0,459.0,True,17
PX687029.1,1.0,267.0,annotated_rdrp,251.0,476.0,True,17
PX687030.1,1.0,267.0,annotated_rdrp,251.0,479.0,True,17
PX687031.1,1.0,266.0,annotated_rdrp,250.0,474.0,True,17
PX687032.1,1.0,264.0,annotated_rdrp,248.0,418.0,True,17
PX687033.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX687034.1,1.0,264.0,annotated_rdrp,248.0,442.0,True,17
PX687035.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687036.1,1.0,264.0,annotated_rdrp,248.0,424.0,True,17
PX687037.1,1.0,264.0,annotated_rdrp,248.0,469.0,True,17
PX687038.1,1.0,264.0,annotated_rdrp,248.0,476.0,True,17
PX687039.1,1.0,264.0,annotated_rdrp,248.0,463.0,True,17
PX687040.1,1.0,264.0,annotated_rdrp,248.0,476.0,True,17
PX687041.1,1.0,264.0,annotated_rdrp,248.0,409.0,True,17
PX687042.1,1.0,264.0,annotated_rdrp,248.0,449.0,True,17
PX687043.1,1.0,264.0,annotated_rdrp,248.0,476.0,True,17
PX687044.1,1.0,264.0,annotated_rdrp,248.0,476.0,True,17
PX687045.1,1.0,264.0,annotated_rdrp,248.0,489.0,True,17
PX687046.1,1.0,253.0,annotated_rdrp,237.0,425.0,True,17
PX687047.1,1.0,181.0,annotated_rdrp,165.0,455.0,True,17
PX687048.1,1.0,264.0,annotated_rdrp,248.0,470.0,True,17
PX687049.1,1.0,273.0,annotated_rdrp,257.0,479.0,True,17
PX687050.1,1.0,272.0,annotated_rdrp,256.0,472.0,True,17
PX687051.1,1.0,270.0,annotated_rdrp,254.0,476.0,True,17
PX687052.1,1.0,268.0,annotated_rdrp,252.0,484.0,True,17
PX687053.1,1.0,268.0,annotated_rdrp,252.0,484.0,True,17
PX687054.1,1.0,268.0,annotated_rdrp,252.0,468.0,True,17
PX687055.1,1.0,269.0,annotated_rdrp,253.0,485.0,True,17
PX687056.1,1.0,258.0,annotated_rdrp,242.0,432.0,True,17
PX687057.1,1.0,267.0,annotated_rdrp,251.0,483.0,True,17
PX687058.1,1.0,270.0,annotated_rdrp,254.0,462.0,True,17
PX687059.1,1.0,262.0,annotated_rdrp,246.0,468.0,True,17
PX687060.1,1.0,216.0,annotated_rdrp,200.0,486.0,True,17
PX687061.1,1.0,265.0,annotated_rdrp,249.0,531.0,True,17
PX687062.1,1.0,216.0,annotated_rdrp,200.0,487.0,True,17
PX687063.1,1.0,267.0,annotated_rdrp,251.0,537.0,True,17
PX687064.1,1.0,270.0,annotated_rdrp,254.0,486.0,True,17
PX687065.1,1.0,212.0,annotated_rdrp,196.0,488.0,True,17
PX687066.1,1.0,273.0,annotated_rdrp,257.0,543.0,True,17
PX687067.1,1.0,265.0,annotated_rdrp,249.0,538.0,True,17
PX687068.1,1.0,273.0,annotated_rdrp,257.0,480.0,True,17
PX687069.1,1.0,267.0,annotated_rdrp,251.0,542.0,True,17
PX687070.1,1.0,267.0,annotated_rdrp,251.0,555.0,True,17
PX687071.1,1.0,267.0,annotated_rdrp,251.0,516.0,True,17
PX687072.1,1.0,220.0,annotated_rdrp,204.0,490.0,True,17
PX687073.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687074.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687075.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687076.1,1.0,275.0,annotated_rdrp,259.0,545.0,True,17
PX687077.1,1.0,275.0,annotated_rdrp,259.0,551.0,True,17
PX687078.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687079.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687080.1,1.0,264.0,annotated_rdrp,248.0,472.0,True,17
PX687081.1,1.0,264.0,annotated_rdrp,248.0,473.0,True,17
PX687082.1,1.0,264.0,annotated_rdrp,248.0,473.0,True,17
PX687083.1,1.0,264.0,annotated_rdrp,248.0,457.0,True,17
PX687084.1,1.0,264.0,annotated_rdrp,248.0,473.0,True,17
PX687085.1,1.0,283.0,annotated_rdrp,267.0,475.0,True,17
PX687086.1,1.0,261.0,annotated_rdrp,245.0,468.0,True,17
PX687087.1,1.0,261.0,annotated_rdrp,245.0,465.0,True,17
PX687088.1,1.0,261.0,annotated_rdrp,245.0,468.0,True,17
PX687089.1,1.0,261.0,annotated_rdrp,245.0,468.0,True,17
PX687090.1,1.0,261.0,annotated_rdrp,245.0,468.0,True,17
PX687091.1,1.0,250.0,annotated_rdrp,234.0,457.0,True,17
PX687092.1,1.0,213.0,annotated_rdrp,197.0,486.0,True,17
PX687093.1,1.0,283.0,annotated_rdrp,267.0,553.0,True,17
PX687094.1,1.0,263.0,annotated_rdrp,247.0,533.0,True,17
PX687095.1,1.0,235.0,annotated_rdrp,219.0,457.0,True,17
PX687096.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687097.1,1.0,197.0,annotated_rdrp,181.0,467.0,True,17
PX687098.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687099.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX687100.1,1.0,267.0,annotated_rdrp,251.0,470.0,True,17
PX687101.1,1.0,264.0,annotated_rdrp,248.0,475.0,True,17
PX687102.1,1.0,222.0,annotated_rdrp,206.0,492.0,True,17
PX687103.1,1.0,211.0,annotated_rdrp,195.0,481.0,True,17
PX687104.1,1.0,269.0,annotated_rdrp,253.0,475.0,True,17
PX687184.1,1.0,267.0,annotated_rdrp,254.0,498.0,True,14
PX687185.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX687186.1,1.0,261.0,annotated_rdrp,248.0,488.0,True,14
PX687187.1,1.0,261.0,annotated_rdrp,248.0,446.0,True,14
PX687188.1,1.0,261.0,annotated_rdrp,248.0,485.0,True,14
PX687189.1,1.0,258.0,annotated_rdrp,245.0,485.0,True,14
PX687190.1,1.0,258.0,annotated_rdrp,245.0,485.0,True,14
PX687191.1,1.0,258.0,annotated_rdrp,245.0,489.0,True,14
PX687192.1,1.0,261.0,annotated_rdrp,248.0,563.0,True,14
PX687193.1,1.0,261.0,annotated_rdrp,248.0,546.0,True,14
PX694701.1,,,,1.0,1623.0,False,0
PX694702.1,,,,1.0,1623.0,False,0
PX694703.1,,,,1.0,1623.0,False,0
PX694704.1,,,,1.0,1623.0,False,0
PX700447.1,3462.0,4991.0,annotated_rdrp,4975.0,6591.0,True,17
PX700448.1,3462.0,4991.0,annotated_rdrp,4975.0,6591.0,True,17
PX700449.1,3461.0,4990.0,annotated_rdrp,4974.0,6590.0,True,17
PX700450.1,3460.0,4989.0,annotated_rdrp,4973.0,6589.0,True,17
PX700451.1,3459.0,4988.0,annotated_rdrp,4972.0,6588.0,True,17
PX700452.1,3458.0,4987.0,annotated_rdrp,4971.0,6587.0,True,17
PX700453.1,3437.0,4966.0,annotated_rdrp,4950.0,6566.0,True,17
PX700454.1,3477.0,5006.0,annotated_rdrp,4990.0,6606.0,True,17
PX700455.1,3462.0,4991.0,annotated_rdrp,4975.0,6591.0,True,17
PX700456.1,3480.0,5009.0,annotated_rdrp,4993.0,6609.0,True,17
PX700457.1,3462.0,4991.0,annotated_rdrp,4975.0,6591.0,True,17
PX700458.1,3459.0,4988.0,annotated_rdrp,4972.0,6588.0,True,17
PX700459.1,3460.0,4989.0,annotated_rdrp,4973.0,6589.0,True,17
PX710099.1,1.0,268.0,annotated_rdrp,255.0,549.0,True,14
PX710100.1,1.0,267.0,annotated_rdrp,254.0,548.0,True,14
PX710101.1,1.0,265.0,annotated_rdrp,252.0,546.0,True,14
PX710102.1,1.0,261.0,annotated_rdrp,248.0,542.0,True,14
PX710104.1,1.0,270.0,annotated_rdrp,257.0,567.0,True,14
PX710120.1,1.0,267.0,annotated_rdrp,254.0,556.0,True,14
PX710121.1,1.0,264.0,annotated_rdrp,251.0,553.0,True,14
PX710122.1,1.0,267.0,annotated_rdrp,254.0,567.0,True,14
PX710123.1,1.0,264.0,annotated_rdrp,251.0,557.0,True,14
PX710124.1,1.0,267.0,annotated_rdrp,254.0,567.0,True,14
PX710125.1,1.0,267.0,annotated_rdrp,254.0,559.0,True,14
PX710126.1,1.0,267.0,annotated_rdrp,254.0,559.0,True,14
PX710127.1,1.0,279.0,annotated_rdrp,266.0,548.0,True,14
PX710128.1,1.0,267.0,annotated_rdrp,254.0,564.0,True,14
PX710129.1,1.0,278.0,annotated_rdrp,265.0,578.0,True,14
PX710130.1,1.0,266.0,annotated_rdrp,253.0,556.0,True,14
PX710131.1,1.0,266.0,annotated_rdrp,253.0,556.0,True,14
PX710132.1,1.0,268.0,annotated_rdrp,255.0,558.0,True,14
PX710133.1,1.0,268.0,annotated_rdrp,255.0,566.0,True,14
PX710134.1,1.0,270.0,annotated_rdrp,257.0,568.0,True,14
PX710135.1,1.0,261.0,annotated_rdrp,248.0,546.0,True,14
PX710136.1,1.0,268.0,annotated_rdrp,255.0,560.0,True,14
PX710137.1,1.0,264.0,annotated_rdrp,251.0,558.0,True,14
PX710138.1,1.0,264.0,annotated_rdrp,251.0,554.0,True,14
PX710139.1,1.0,264.0,annotated_rdrp,251.0,557.0,True,14
PX710140.1,1.0,261.0,annotated_rdrp,248.0,546.0,True,14
PX710141.1,1.0,264.0,annotated_rdrp,251.0,549.0,True,14
PX710142.1,1.0,264.0,annotated_rdrp,251.0,549.0,True,14
PX710143.1,1.0,264.0,annotated_rdrp,251.0,549.0,True,14
PX710144.1,1.0,264.0,annotated_rdrp,251.0,549.0,True,14
PX710145.1,1.0,261.0,annotated_rdrp,248.0,544.0,True,14
PX710146.1,1.0,264.0,annotated_rdrp,251.0,554.0,True,14
PX710147.1,1.0,270.0,annotated_rdrp,257.0,560.0,True,14
PX710148.1,1.0,264.0,annotated_rdrp,251.0,549.0,True,14
PX710149.1,1.0,264.0,annotated_rdrp,251.0,549.0,True,14
PX710478.1,1.0,276.0,annotated_rdrp,263.0,561.0,True,14
PX710479.1,1.0,268.0,annotated_rdrp,255.0,560.0,True,14
PX710480.1,1.0,268.0,annotated_rdrp,255.0,558.0,True,14
PX710481.1,1.0,261.0,annotated_rdrp,248.0,547.0,True,14
PX710482.1,1.0,268.0,annotated_rdrp,255.0,558.0,True,14
PX710483.1,1.0,266.0,annotated_rdrp,253.0,556.0,True,14
PX710484.1,1.0,268.0,annotated_rdrp,255.0,558.0,True,14
PX710485.1,1.0,268.0,annotated_rdrp,255.0,569.0,True,14
PX710486.1,1.0,270.0,annotated_rdrp,257.0,571.0,True,14
PX710487.1,1.0,270.0,annotated_rdrp,257.0,571.0,True,14
PX710488.1,1.0,268.0,annotated_rdrp,255.0,558.0,True,14
PX710489.1,1.0,264.0,annotated_rdrp,251.0,542.0,True,14
PX710490.1,1.0,264.0,annotated_rdrp,251.0,555.0,True,14
PX710491.1,1.0,264.0,annotated_rdrp,251.0,555.0,True,14
PX710492.1,1.0,279.0,annotated_rdrp,266.0,570.0,True,14
PX710493.1,1.0,261.0,annotated_rdrp,248.0,549.0,True,14
PX710494.1,1.0,264.0,annotated_rdrp,251.0,549.0,True,14
PX710687.1,1.0,267.0,annotated_rdrp,251.0,537.0,True,17
PX710688.1,1.0,268.0,annotated_rdrp,252.0,540.0,True,17
PX710689.1,1.0,264.0,annotated_rdrp,248.0,534.0,True,17
PX710690.1,1.0,272.0,annotated_rdrp,256.0,547.0,True,17
