accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
PX737225.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737226.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737227.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737229.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737230.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737231.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737232.1,78.95717,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737233.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737234.1,79.51582,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737235.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737236.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737237.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737238.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737239.1,79.70205,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737241.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737242.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737245.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737246.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737247.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737249.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737250.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737251.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737252.1,78.77095,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737253.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737255.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737256.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737257.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737258.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737259.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737260.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737261.1,78.95717,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737262.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737263.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737264.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737265.1,78.77095,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737266.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737267.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737268.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737269.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737270.1,79.213486,4837.0,5372.0,535.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,535.0,True,17.0
PX737271.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737272.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737273.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737274.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737275.1,79.14339,4837.0,5375.0,538.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,538.0,True,17.0
PX737276.1,79.14339,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737277.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737279.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737280.1,79.40075,4837.0,5372.0,535.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,535.0,True,17.0
PX737281.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737282.1,79.32961,4837.0,5376.0,539.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,539.0,True,17.0
PX737283.1,79.32961,4837.0,5375.0,538.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,538.0,True,17.0
PX737284.1,79.775276,4837.0,5371.0,534.0,GII.P17,,1.0,264.0,annotated_rdrp,GII.17,,248.0,534.0,True,17.0
PX737880.1,79.368034,4831.0,5369.0,538.0,Could,,1.0,270.0,annotated_rdrp,GII.17,,254.0,538.0,True,17.0
PX829881.1,68.66734,5084.0,6713.0,1623.0,,,,,,GII.4,Sydney_2012,1.0,1623.0,False,0.0
PX875666.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875667.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875668.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875670.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875671.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875674.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875675.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875676.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875678.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875679.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875680.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875681.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875682.1,74.12588,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875684.1,72.66436,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875685.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875686.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875687.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875688.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875689.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875690.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875691.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875692.1,73.70242,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875693.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875694.1,73.70242,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875695.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875696.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875697.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875698.1,73.70242,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875699.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875700.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875701.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875702.1,74.39446,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875703.1,73.70242,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875704.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875705.1,74.04844,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875706.1,73.70242,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875708.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Could not assign,1.0,290.0,False,0.0
PX875709.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875710.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Could not assign,1.0,290.0,False,0.0
PX875711.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Could not assign,1.0,290.0,False,0.0
PX875712.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Could not assign,1.0,290.0,False,0.0
PX875713.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Could not assign,1.0,290.0,False,0.0
PX875714.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Could not assign,1.0,290.0,False,0.0
PX875715.1,74.12588,5087.0,5377.0,290.0,,,,,,GII.4,Sydney_2012,1.0,290.0,False,0.0
PX875716.1,74.740486,5087.0,5377.0,290.0,,,,,,GII.4,Could not assign,1.0,290.0,False,0.0
PX658476.1,93.220345,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,472.0,True,17.0
PX658477.1,93.2401,4844.0,5273.0,429.0,GII.P7,,1.0,257.0,annotated_rdrp,GII.6,,241.0,429.0,True,17.0
PX658479.1,93.00848,4891.0,5363.0,472.0,GII.P7,,1.0,210.0,annotated_rdrp,GII.6,,194.0,472.0,True,17.0
PX658480.1,92.70833,4891.0,5371.0,480.0,GII.P7,,1.0,210.0,annotated_rdrp,GII.6,,194.0,480.0,True,17.0
PX658483.1,93.20176,4915.0,5374.0,459.0,Could,,1.0,186.0,annotated_rdrp,GII.6,,170.0,459.0,True,17.0
PX658484.1,93.64407,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,472.0,True,17.0
PX658485.1,93.459915,4837.0,5312.0,475.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658487.1,92.58475,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,472.0,True,17.0
PX658488.1,93.348625,4837.0,5273.0,436.0,Could,,1.0,264.0,annotated_rdrp,GII.6,,248.0,436.0,True,17.0
PX658489.1,93.220345,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,472.0,True,17.0
PX658490.1,92.94606,4837.0,5319.0,482.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,482.0,True,17.0
PX658491.1,93.61702,4837.0,5307.0,470.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,470.0,True,17.0
PX658493.1,93.15673,4837.0,5290.0,453.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,453.0,True,17.0
PX658494.1,93.22799,4837.0,5280.0,443.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,443.0,True,17.0
PX658495.1,93.459915,4837.0,5314.0,477.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,477.0,True,17.0
PX658496.1,93.459915,4837.0,5314.0,477.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,477.0,True,17.0
PX658497.1,92.9314,4837.0,5318.0,481.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,481.0,True,17.0
PX658498.1,93.24895,4837.0,5315.0,478.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,478.0,True,17.0
PX658499.1,92.9314,4837.0,5318.0,481.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,481.0,True,17.0
PX658500.1,93.24895,4837.0,5311.0,474.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,474.0,True,17.0
PX658501.1,93.24895,4837.0,5312.0,475.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658502.1,93.459915,4837.0,5312.0,475.0,Could,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658503.1,93.432205,4839.0,5311.0,472.0,GII.P7,,1.0,262.0,annotated_rdrp,GII.6,,246.0,472.0,True,17.0
PX658504.1,93.17697,4840.0,5309.0,469.0,GII.P7,,1.0,261.0,annotated_rdrp,GII.6,,245.0,469.0,True,17.0
PX658505.1,93.141594,4841.0,5293.0,452.0,GII.P7,,1.0,260.0,annotated_rdrp,GII.6,,244.0,452.0,True,17.0
PX658506.1,92.92035,4841.0,5293.0,452.0,GII.P7,,1.0,260.0,annotated_rdrp,GII.6,,244.0,452.0,True,17.0
PX658507.1,93.05857,4850.0,5311.0,461.0,GII.P7,,1.0,251.0,annotated_rdrp,GII.6,,235.0,461.0,True,17.0
PX658508.1,94.09283,4837.0,5311.0,474.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,474.0,True,17.0
PX658509.1,93.304535,4837.0,5300.0,463.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,463.0,True,17.0
PX658510.1,92.85714,4837.0,5299.0,462.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,462.0,True,17.0
PX658511.1,93.20176,4837.0,5293.0,456.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,456.0,True,17.0
PX658512.1,93.39019,4837.0,5306.0,469.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,469.0,True,17.0
PX658513.1,93.39019,4837.0,5306.0,469.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,469.0,True,17.0
PX658514.1,93.11828,4837.0,5302.0,465.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,465.0,True,17.0
PX658515.1,93.584076,4837.0,5289.0,452.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,452.0,True,17.0
PX658517.1,93.22799,4837.0,5280.0,443.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,443.0,True,17.0
PX658518.1,93.22799,4837.0,5280.0,443.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,443.0,True,17.0
PX658519.1,93.42105,4837.0,5293.0,456.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,456.0,True,17.0
PX658520.1,93.36283,4837.0,5289.0,452.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,452.0,True,17.0
PX658521.1,93.432205,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,472.0,True,17.0
PX658522.1,93.459915,4837.0,5312.0,475.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658523.1,93.24895,4837.0,5312.0,475.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658524.1,93.459915,4837.0,5312.0,475.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658525.1,93.24895,4837.0,5312.0,475.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658526.1,93.459915,4837.0,5311.0,474.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,474.0,True,17.0
PX658527.1,93.459915,4837.0,5312.0,475.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,475.0,True,17.0
PX658529.1,93.00848,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,472.0,True,17.0
PX658530.1,93.220345,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,472.0,True,17.0
PX658533.1,94.08034,4837.0,5310.0,473.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.6,,248.0,473.0,True,17.0
PX687028.1,87.79957,4834.0,5293.0,459.0,GII.P7,,1.0,267.0,annotated_rdrp,GII.14,,251.0,459.0,True,17.0
PX687029.1,87.47346,4834.0,5310.0,476.0,GII.P7,,1.0,267.0,annotated_rdrp,GII.14,,251.0,476.0,True,17.0
PX687031.1,87.606834,4835.0,5309.0,474.0,GII.P7,,1.0,266.0,annotated_rdrp,GII.14,,250.0,474.0,True,17.0
PX687032.1,89.928055,4837.0,5255.0,418.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,418.0,True,17.0
PX687033.1,87.82051,4837.0,5309.0,472.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,472.0,True,17.0
PX687034.1,88.66213,4837.0,5279.0,442.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,442.0,True,17.0
PX687035.1,86.51685,4837.0,5371.0,534.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,534.0,True,17.0
PX687037.1,87.17949,4837.0,5306.0,469.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,469.0,True,17.0
PX687038.1,87.17949,4837.0,5313.0,476.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,476.0,True,17.0
PX687039.1,87.68898,4837.0,5300.0,463.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,463.0,True,17.0
PX687040.1,87.606834,4837.0,5313.0,476.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,476.0,True,17.0
PX687041.1,89.901474,4837.0,5246.0,409.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,409.0,True,17.0
PX687042.1,88.36689,4837.0,5286.0,449.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,449.0,True,17.0
PX687043.1,87.606834,4837.0,5313.0,476.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,476.0,True,17.0
PX687044.1,87.606834,4837.0,5313.0,476.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,476.0,True,17.0
PX687045.1,87.606834,4837.0,5326.0,489.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.14,,248.0,489.0,True,17.0
PX687046.1,89.15663,4848.0,5273.0,425.0,GII.P7,,1.0,253.0,annotated_rdrp,GII.14,,237.0,425.0,True,17.0
PX687047.1,82.33995,4920.0,5375.0,455.0,GII.P21,,1.0,181.0,annotated_rdrp,GII.21,,165.0,455.0,True,17.0
PX687048.1,83.79531,4837.0,5307.0,470.0,GII.P21,,1.0,264.0,annotated_rdrp,GII.21,,248.0,470.0,True,17.0
PX687049.1,83.89121,4828.0,5307.0,479.0,GII.P21,,1.0,273.0,annotated_rdrp,GII.21,,257.0,479.0,True,17.0
PX687050.1,84.188034,4829.0,5301.0,472.0,GII.P21,,1.0,272.0,annotated_rdrp,GII.21,,256.0,472.0,True,17.0
PX687051.1,84.42105,4831.0,5307.0,476.0,GII.P21,,1.0,270.0,annotated_rdrp,GII.21,,254.0,476.0,True,17.0
PX687052.1,83.264465,4833.0,5317.0,484.0,GII.P21,,1.0,268.0,annotated_rdrp,GII.21,,252.0,484.0,True,17.0
PX687053.1,83.264465,4833.0,5317.0,484.0,GII.P21,,1.0,268.0,annotated_rdrp,GII.21,,252.0,484.0,True,17.0
PX687054.1,84.12017,4833.0,5301.0,468.0,GII.P21,,1.0,268.0,annotated_rdrp,GII.21,,252.0,468.0,True,17.0
PX687055.1,83.09279,4832.0,5317.0,485.0,GII.P21,,1.0,269.0,annotated_rdrp,GII.21,,253.0,485.0,True,17.0
PX687056.1,85.18519,4843.0,5275.0,432.0,GII.P21,,1.0,258.0,annotated_rdrp,GII.21,,242.0,432.0,True,17.0
PX687057.1,83.43685,4834.0,5317.0,483.0,GII.P21,,1.0,267.0,annotated_rdrp,GII.21,,251.0,483.0,True,17.0
PX687058.1,84.868416,4831.0,5293.0,462.0,GII.P21,,1.0,270.0,annotated_rdrp,GII.21,,254.0,462.0,True,17.0
PX687059.1,83.725914,4839.0,5307.0,468.0,GII.P21,,1.0,262.0,annotated_rdrp,GII.21,,246.0,468.0,True,17.0
PX687061.1,83.68121,4836.0,5367.0,531.0,GII.P7,,1.0,265.0,annotated_rdrp,GII.20,,249.0,531.0,True,17.0
PX687062.1,82.95688,4885.0,5372.0,487.0,GII.P7,,1.0,216.0,annotated_rdrp,GII.20,,200.0,487.0,True,17.0
PX687063.1,83.79889,4834.0,5371.0,537.0,GII.P7,,1.0,267.0,annotated_rdrp,GII.20,,251.0,537.0,True,17.0
PX687064.1,85.59671,4831.0,5317.0,486.0,GII.P7,,1.0,270.0,annotated_rdrp,GII.20,,254.0,486.0,True,17.0
PX687065.1,82.991806,4889.0,5377.0,488.0,GII.P7,,1.0,212.0,annotated_rdrp,GII.20,,196.0,488.0,True,17.0
PX687066.1,83.977905,4828.0,5371.0,543.0,GII.P7,,1.0,273.0,annotated_rdrp,GII.20,,257.0,543.0,True,17.0
PX687067.1,83.45725,4836.0,5374.0,538.0,GII.P7,,1.0,265.0,annotated_rdrp,GII.20,,249.0,538.0,True,17.0
PX687068.1,86.16352,4828.0,5308.0,480.0,GII.P7,,1.0,273.0,annotated_rdrp,GII.20,,257.0,480.0,True,17.0
PX687069.1,83.76384,4834.0,5376.0,542.0,GII.P7,,1.0,267.0,annotated_rdrp,GII.20,,251.0,542.0,True,17.0
PX687070.1,83.6036,4834.0,5389.0,555.0,GII.P7,,1.0,267.0,annotated_rdrp,GII.20,,251.0,555.0,True,17.0
PX687071.1,84.496124,4834.0,5350.0,516.0,GII.P7,,1.0,267.0,annotated_rdrp,GII.20,,251.0,516.0,True,17.0
PX687073.1,85.01872,4837.0,5371.0,534.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,534.0,True,17.0
PX687074.1,85.01872,4837.0,5371.0,534.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,534.0,True,17.0
PX687077.1,85.117966,4826.0,5377.0,551.0,GII.P7,,1.0,275.0,annotated_rdrp,GII.9,,259.0,551.0,True,17.0
PX687078.1,85.01872,4837.0,5371.0,534.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,534.0,True,17.0
PX687079.1,85.01872,4837.0,5371.0,534.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,534.0,True,17.0
PX687081.1,88.88889,4837.0,5310.0,473.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,473.0,True,17.0
PX687082.1,88.88889,4837.0,5310.0,473.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,473.0,True,17.0
PX687083.1,89.05908,4837.0,5294.0,457.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,457.0,True,17.0
PX687084.1,88.67522,4837.0,5310.0,473.0,GII.P7,,1.0,264.0,annotated_rdrp,GII.9,,248.0,473.0,True,17.0
PX687085.1,89.47369,4818.0,5293.0,475.0,GII.P37,,1.0,283.0,annotated_rdrp,GII.1,,267.0,475.0,True,17.0
PX687087.1,88.8172,4840.0,5305.0,465.0,GII.P37,,1.0,261.0,annotated_rdrp,GII.1,,245.0,465.0,True,17.0
PX687088.1,89.31624,4840.0,5308.0,468.0,GII.P37,,1.0,261.0,annotated_rdrp,GII.1,,245.0,468.0,True,17.0
PX687089.1,88.88889,4840.0,5308.0,468.0,GII.P37,,1.0,261.0,annotated_rdrp,GII.1,,245.0,468.0,True,17.0
PX687090.1,89.31624,4840.0,5308.0,468.0,GII.P37,,1.0,261.0,annotated_rdrp,GII.1,,245.0,468.0,True,17.0
PX687091.1,89.05908,4851.0,5308.0,457.0,GII.P37,,1.0,250.0,annotated_rdrp,GII.1,,234.0,457.0,True,17.0
PX687092.1,79.29607,4888.0,5374.0,486.0,GII.P16,,1.0,213.0,annotated_rdrp,GII.10,,197.0,486.0,True,17.0
PX687093.1,79.74683,4818.0,5371.0,553.0,GII.P16,,1.0,283.0,annotated_rdrp,GII.10,,267.0,553.0,True,17.0
